generation,trial,p,propertyType,property
8,47,1.0,b,0.0
8,47,1.0,a,0.9990234375
8,47,1.0,s,0.9970703125
8,47,1.0,c,1.0
8,47,1.0,e,0.9990139039542452
7,47,1.0,b,0.0
7,47,1.0,a,0.998046875
7,47,1.0,s,0.994140625
7,47,1.0,c,0.9976287052051064
7,47,1.0,e,0.9980278079084903
6,47,1.0,b,0.0
6,47,1.0,a,0.99609375
6,47,1.0,s,0.9716796875
6,47,1.0,c,0.9957122667146661
6,47,1.0,e,0.9960556158169805
5,47,1.0,b,0.0
5,47,1.0,a,0.9755859375
5,47,1.0,s,0.9755859375
5,47,1.0,c,0.9649468378224683
5,47,1.0,e,0.9753475988561285
4,47,1.0,b,0.0
4,47,1.0,a,1.0
4,47,1.0,s,0.9638671875
4,47,1.0,c,1.0
4,47,1.0,e,1.0
3,47,1.0,b,0.0
3,47,1.0,a,0.9638671875
3,47,1.0,s,0.953125
3,47,1.0,c,0.9837600668777924
3,47,1.0,e,0.9635144463070703
2,47,1.0,b,0.0
2,47,1.0,a,0.9892578125
2,47,1.0,s,0.9892578125
2,47,1.0,c,0.987308883246692
2,47,1.0,e,0.9891529434966966
1,47,1.0,b,0.0
1,47,1.0,a,1.0
1,47,1.0,s,1.0
1,47,1.0,c,-0.04651162790697675
1,47,1.0,e,-0.0018735824869342277
20,46,1.0,b,0.0
20,46,1.0,a,1.0
20,46,1.0,s,1.0
20,46,1.0,c,1.0
20,46,1.0,e,1.0
19,46,1.0,b,0.0
19,46,1.0,a,1.0
19,46,1.0,s,1.0
19,46,1.0,c,1.0
19,46,1.0,e,1.0
18,46,1.0,b,0.0
18,46,1.0,a,1.0
18,46,1.0,s,1.0
18,46,1.0,c,1.0
18,46,1.0,e,1.0
17,46,1.0,b,0.0
17,46,1.0,a,1.0
17,46,1.0,s,1.0
17,46,1.0,c,1.0
17,46,1.0,e,1.0
16,46,1.0,b,0.0
16,46,1.0,a,1.0
16,46,1.0,s,0.9990234375
16,46,1.0,c,1.0
16,46,1.0,e,1.0
15,46,1.0,b,0.0
15,46,1.0,a,0.9990234375
15,46,1.0,s,0.9951171875
15,46,1.0,c,1.0
15,46,1.0,e,0.9990139039542452
14,46,1.0,b,0.0
14,46,1.0,a,0.99609375
14,46,1.0,s,0.9931640625
14,46,1.0,c,0.9939679113269196
14,46,1.0,e,0.9960556158169805
13,46,1.0,b,0.0
13,46,1.0,a,0.9970703125
13,46,1.0,s,0.99609375
13,46,1.0,c,0.9976287052051064
13,46,1.0,e,0.9970417118627354
12,46,1.0,b,0.0
12,46,1.0,a,0.9990234375
12,46,1.0,s,0.9970703125
12,46,1.0,c,0.9976287052051064
12,46,1.0,e,0.9990139039542452
11,46,1.0,b,0.0
11,46,1.0,a,0.998046875
11,46,1.0,s,0.994140625
11,46,1.0,c,1.0
11,46,1.0,e,0.9980278079084903
10,46,1.0,b,0.0
10,46,1.0,a,0.99609375
10,46,1.0,s,0.951171875
10,46,1.0,c,0.9952574104102129
10,46,1.0,e,0.9960556158169805
9,46,1.0,b,0.0009765625
9,46,1.0,a,0.9541015625
9,46,1.0,s,0.822265625
9,46,1.0,c,0.980011909340496
9,46,1.0,e,0.9546395818952766
8,46,1.0,b,0.0
8,46,1.0,a,0.8662109375
8,46,1.0,s,0.6875
8,46,1.0,c,0.9361601731276782
8,46,1.0,e,0.8649048417315847
7,46,1.0,b,0.0
7,46,1.0,a,0.802734375
7,46,1.0,s,0.802734375
7,46,1.0,c,0.8492626086950853
7,46,1.0,e,0.8116556552608224
6,46,1.0,b,0.0
6,46,1.0,a,1.0
6,46,1.0,s,1.0
6,46,1.0,c,1.0
6,46,1.0,e,1.0
5,46,1.0,b,0.0
5,46,1.0,a,1.0
5,46,1.0,s,0.9990234375
5,46,1.0,c,1.0
5,46,1.0,e,1.0
4,46,1.0,b,0.0
4,46,1.0,a,0.9990234375
4,46,1.0,s,0.9990234375
4,46,1.0,c,1.0
4,46,1.0,e,0.9990139039542452
3,46,1.0,b,0.0
3,46,1.0,a,1.0
3,46,1.0,s,1.0
3,46,1.0,c,1.0
3,46,1.0,e,1.0
2,46,1.0,b,0.0
2,46,1.0,a,1.0
2,46,1.0,s,1.0
2,46,1.0,c,1.0
2,46,1.0,e,1.0
1,46,1.0,b,0.0
1,46,1.0,a,1.0
1,46,1.0,s,1.0
1,46,1.0,c,-0.04651162790697675
1,46,1.0,e,0.011931762153633764
20,45,1.0,b,0.0
20,45,1.0,a,0.9990234375
20,45,1.0,s,0.998046875
20,45,1.0,c,0.9976287052051064
