generation,trial,p,propertyType,property
9,49,0.75,s,0.9980450613362005
9,49,0.75,c,1.0
9,49,0.75,e,1.0
8,49,0.75,b,-0.000928595865304726
8,49,0.75,a,0.9980450613362005
8,49,0.75,s,0.9980450613362005
8,49,0.75,c,0.9976693559730189
8,49,0.75,e,0.9980212223898687
7,49,0.75,b,-0.000928595865304726
7,49,0.75,a,1.0
7,49,0.75,s,1.0
7,49,0.75,c,1.0
7,49,0.75,e,1.0
6,49,0.75,b,-0.000928595865304726
6,49,0.75,a,1.0
6,49,0.75,s,1.0
6,49,0.75,c,1.0
6,49,0.75,e,1.0
5,49,0.75,b,-0.000928595865304726
5,49,0.75,a,1.0
5,49,0.75,s,0.9951126533405015
5,49,0.75,c,1.0
5,49,0.75,e,1.0
4,49,0.75,b,-0.000928595865304726
4,49,0.75,a,0.9951126533405015
4,49,0.75,s,0.9912027760129026
4,49,0.75,c,0.9901362802766485
4,49,0.75,e,0.9950530559746716
3,49,0.75,b,-0.000928595865304726
3,49,0.75,a,0.9882703680172035
3,49,0.75,s,0.8543570695469429
3,49,0.75,c,0.9816767170401111
3,49,0.75,e,0.988127334339212
2,49,0.75,b,-0.000928595865304726
2,49,0.75,a,0.8484922535555447
2,49,0.75,s,0.630516592541909
2,49,0.75,c,0.8470832411780252
2,49,0.75,e,0.8585174008756091
1,49,0.75,b,0.2600557157519183
1,49,0.75,a,0.739015688382777
1,49,0.75,s,1.0
1,49,0.75,c,-0.0285714285714286
1,49,0.75,e,-0.011155358777115439
20,48,0.75,b,0.0029812814622941206
20,48,0.75,a,1.0
20,48,0.75,s,1.0
20,48,0.75,c,1.0
20,48,0.75,e,1.0
19,48,0.75,b,0.0029812814622941206
19,48,0.75,a,1.0
19,48,0.75,s,0.993157714676702
19,48,0.75,c,1.0
19,48,0.75,e,1.0
18,48,0.75,b,0.0029812814622941206
18,48,0.75,a,0.993157714676702
18,48,0.75,s,0.993157714676702
18,48,0.75,c,0.9924669243036295
18,48,0.75,e,0.9930742783645403
17,48,0.75,b,0.0029812814622941206
17,48,0.75,a,1.0
17,48,0.75,s,0.9960901226724012
17,48,0.75,c,1.0
17,48,0.75,e,1.0
16,48,0.75,b,0.0029812814622941206
16,48,0.75,a,0.9960901226724012
16,48,0.75,s,0.9912027760129026
16,48,0.75,c,0.9957857707138432
16,48,0.75,e,0.9960424447797374
15,48,0.75,b,0.0029812814622941206
15,48,0.75,a,0.9951126533405015
15,48,0.75,s,0.9892478373491032
15,48,0.75,c,0.9940713185613153
15,48,0.75,e,0.9950530559746716
14,48,0.75,b,0.0029812814622941206
14,48,0.75,a,0.9902253066810028
14,48,0.75,s,0.942329309417917
14,48,0.75,c,0.9854151481440091
14,48,0.75,e,0.9901061119493433
13,48,0.75,b,0.0029812814622941206
13,48,0.75,a,0.9521040027369141
13,48,0.75,s,0.9521040027369141
13,48,0.75,c,0.956807193948677
13,48,0.75,e,0.9525093373568478
12,48,0.75,b,0.0029812814622941206
12,48,0.75,a,1.0
12,48,0.75,s,0.9980450613362005
12,48,0.75,c,1.0
12,48,0.75,e,1.0
11,48,0.75,b,0.0029812814622941206
11,48,0.75,a,0.9980450613362005
11,48,0.75,s,0.9921802453448023
11,48,0.75,c,1.0
11,48,0.75,e,0.9980212223898687
10,48,0.75,b,0.0029812814622941206
10,48,0.75,a,0.9941351840086017
10,48,0.75,s,0.9921802453448023
10,48,0.75,c,0.9934551266868621
10,48,0.75,e,0.9940636671696059
9,48,0.75,b,0.0029812814622941206
9,48,0.75,a,0.9980450613362005
9,48,0.75,s,0.9921802453448023
9,48,0.75,c,0.9957857707138432
9,48,0.75,e,0.9980212223898687
8,48,0.75,b,0.0029812814622941206
8,48,0.75,a,0.9941351840086017
8,48,0.75,s,0.9912027760129026
8,48,0.75,c,0.9957857707138432
8,48,0.75,e,0.9940636671696059
7,48,0.75,b,0.0029812814622941206
7,48,0.75,a,0.9970675920043008
7,48,0.75,s,0.8719515175211378
7,48,0.75,c,1.0
7,48,0.75,e,0.997031833584803
6,48,0.75,b,0.0029812814622941206
6,48,0.75,a,0.8690191095254386
6,48,0.75,s,0.8680416401935389
6,48,0.75,c,0.9444661424706806
6,48,0.75,e,0.8733582329515942
5,48,0.75,b,0.0029812814622941206
5,48,0.75,a,0.9990225306681003
5,48,0.75,s,0.9990225306681003
5,48,0.75,c,1.0
5,48,0.75,e,0.9990106111949343
4,48,0.75,b,0.0029812814622941206
4,48,0.75,a,1.0
4,48,0.75,s,0.9687209813792093
4,48,0.75,c,1.0
4,48,0.75,e,1.0
3,48,0.75,b,0.0029812814622941206
3,48,0.75,a,0.9687209813792093
3,48,0.75,s,0.9130052294609257
3,48,0.75,c,0.9687981233049474
3,48,0.75,e,0.9683395582378985
2,48,0.75,b,0.0029812814622941206
2,48,0.75,a,0.9384194320903182
2,48,0.75,s,0.7282635257318801
2,48,0.75,c,0.9463028259756665
2,48,0.75,e,0.9376685052808628
1,48,0.75,b,0.22779922779922782
1,48,0.75,a,0.7751820536630664
1,48,0.75,s,1.0
1,48,0.75,c,-0.0285714285714286
1,48,0.75,e,-0.0032402483365900733
20,47,0.75,b,-0.000928595865304726
20,47,0.75,a,0.9755632667025073
20,47,0.75,s,0.9755632667025073
20,47,0.75,c,0.9700591369351704
20,47,0.75,e,0.9752652798733582
19,47,0.75,b,-0.000928595865304726
19,47,0.75,a,1.0
19,47,0.75,s,1.0
19,47,0.75,c,1.0
19,47,0.75,e,1.0
18,47,0.75,b,-0.000928595865304726
18,47,0.75,a,1.0
18,47,0.75,s,0.9980450613362005
18,47,0.75,c,1.0
18,47,0.75,e,1.0
17,47,0.75,b,-0.000928595865304726
17,47,0.75,a,0.9980450613362005
17,47,0.75,s,0.9726308587068081
17,47,0.75,c,0.9976693559730189
17,47,0.75,e,0.9980212223898687
16,47,0.75,b,-0.000928595865304726
16,47,0.75,a,0.9736083280387078
16,47,0.75,s,0.9628561653878109
16,47,0.75,c,0.9690709345519378
16,47,0.75,e,0.9732865022632269
15,47,0.75,b,-0.000928595865304726
15,47,0.75,a,0.9892478373491032
15,47,0.75,s,0.8768388641806363
15,47,0.75,c,0.9909445318158774
15,47,0.75,e,0.9891167231442777
14,47,0.75,b,-0.000928595865304726
14,47,0.75,a,0.8660867015297395
14,47,0.75,s,0.8631542935340404
14,47,0.75,c,0.9378783493486175
14,47,0.75,e,0.8644537337060031
13,47,0.75,b,-0.000928595865304726
13,47,0.75,a,0.9951126533405015
13,47,0.75,s,0.9951126533405015
13,47,0.75,c,0.9924669243036295
13,47,0.75,e,0.9950530559746716
12,47,0.75,b,-0.000928595865304726
12,47,0.75,a,1.0
12,47,0.75,s,0.9990225306681003
12,47,0.75,c,1.0
12,47,0.75,e,1.0
11,47,0.75,b,-0.000928595865304726
11,47,0.75,a,0.9990225306681003
11,47,0.75,s,0.9902253066810028
11,47,0.75,c,1.0
11,47,0.75,e,0.9990106111949343
10,47,0.75,b,-0.000928595865304726
10,47,0.75,a,0.9912027760129026
10,47,0.75,s,0.9912027760129026
10,47,0.75,c,0.9976693559730189
10,47,0.75,e,0.991095500754409
9,47,0.75,b,-0.000928595865304726
9,47,0.75,a,1.0
9,47,0.75,s,1.0
9,47,0.75,c,1.0
9,47,0.75,e,1.0
8,47,0.75,b,-0.000928595865304726
8,47,0.75,a,1.0
8,47,0.75,s,0.993157714676702
8,47,0.75,c,1.0
8,47,0.75,e,1.0
7,47,0.75,b,-0.000928595865304726
7,47,0.75,a,0.993157714676702
7,47,0.75,s,0.993157714676702
7,47,0.75,c,0.9957857707138432
7,47,0.75,e,0.9930742783645403
6,47,0.75,b,-0.000928595865304726
6,47,0.75,a,1.0
6,47,0.75,s,1.0
6,47,0.75,c,1.0
6,47,0.75,e,1.0
5,47,0.75,b,-0.000928595865304726
5,47,0.75,a,1.0
5,47,0.75,s,1.0
5,47,0.75,c,1.0
5,47,0.75,e,1.0
4,47,0.75,b,-0.000928595865304726
4,47,0.75,a,1.0
4,47,0.75,s,0.9824055520258052
4,47,0.75,c,1.0
4,47,0.75,e,1.0
3,47,0.75,b,-0.000928595865304726
3,47,0.75,a,0.9824055520258052
3,47,0.75,s,0.9208249841161233
3,47,0.75,c,0.9901362802766485
3,47,0.75,e,0.9821910015088179
2,47,0.75,b,-0.000928595865304726
2,47,0.75,a,0.9266898001075217
2,47,0.75,s,0.6960070377791897
2,47,0.75,c,0.9317787787112248
2,47,0.75,e,0.9267852284251403
1,47,0.75,b,0.2532134304286203
1,47,0.75,a,0.745857973706075
1,47,0.75,s,1.0
1,47,0.75,c,-0.0285714285714286
1,47,0.75,e,-0.010165969972049767
20,46,0.75,b,0.0010263427984946974
20,46,0.75,a,0.9980450613362005
20,46,0.75,s,0.9941351840086017
20,46,0.75,c,0.9957857707138432
20,46,0.75,e,0.9980212223898687
19,46,0.75,b,0.0010263427984946974
19,46,0.75,a,0.9960901226724012
19,46,0.75,s,0.9960901226724012
19,46,0.75,c,0.9924669243036295
19,46,0.75,e,0.9960424447797374
18,46,0.75,b,0.0010263427984946974
18,46,0.75,a,1.0
18,46,0.75,s,1.0
18,46,0.75,c,1.0
18,46,0.75,e,1.0
17,46,0.75,b,0.0010263427984946974
17,46,0.75,a,1.0
17,46,0.75,s,0.9960901226724012
17,46,0.75,c,1.0
17,46,0.75,e,1.0
16,46,0.75,b,0.0010263427984946974
16,46,0.75,a,0.9960901226724012
16,46,0.75,s,0.986315429353404
16,46,0.75,c,0.9976693559730189
16,46,0.75,e,0.9960424447797374
15,46,0.75,b,0.0010263427984946974
15,46,0.75,a,0.9882703680172035
15,46,0.75,s,0.8250329895899516
15,46,0.75,c,0.9840384657313159
15,46,0.75,e,0.988127334339212
14,46,0.75,b,0.0010263427984946974
14,46,0.75,a,0.8308978055813498
14,46,0.75,s,0.826987928253751
14,46,0.75,c,0.934923926132794
14,46,0.75,e,0.8337826807489673
13,46,0.75,b,0.0010263427984946974
13,46,0.75,a,0.9960901226724012
13,46,0.75,s,0.9951126533405015
13,46,0.75,c,1.0
13,46,0.75,e,0.9960424447797374
12,46,0.75,b,0.0010263427984946974
12,46,0.75,a,0.9990225306681003
12,46,0.75,s,0.993157714676702
12,46,0.75,c,0.9976693559730189
12,46,0.75,e,0.9990106111949343
11,46,0.75,b,0.0010263427984946974
11,46,0.75,a,0.9941351840086017
11,46,0.75,s,0.9912027760129026
11,46,0.75,c,0.9909445318158774
11,46,0.75,e,0.9940636671696059
10,46,0.75,b,0.0010263427984946974
10,46,0.75,a,0.9970675920043008
10,46,0.75,s,0.9970675920043008
10,46,0.75,c,1.0
10,46,0.75,e,0.997031833584803
9,46,0.75,b,0.0010263427984946974
9,46,0.75,a,1.0
9,46,0.75,s,1.0
9,46,0.75,c,1.0
9,46,0.75,e,1.0
8,46,0.75,b,0.0010263427984946974
8,46,0.75,a,1.0
8,46,0.75,s,0.9941351840086017
8,46,0.75,c,1.0
8,46,0.75,e,1.0
7,46,0.75,b,0.0010263427984946974
7,46,0.75,a,0.9941351840086017
7,46,0.75,s,0.9882703680172035
7,46,0.75,c,0.9957857707138432
7,46,0.75,e,0.9940636671696059
6,46,0.75,b,0.0010263427984946974
6,46,0.75,a,0.9941351840086017
6,46,0.75,s,0.7712721763354675
6,46,0.75,c,1.0
6,46,0.75,e,0.9940636671696059
5,46,0.75,b,0.0010263427984946974
5,46,0.75,a,0.7722496456673672
5,46,0.75,s,0.7722496456673672
5,46,0.75,c,0.8424302847027605
5,46,0.75,e,0.7991540725716688
4,46,0.75,b,0.0010263427984946974
4,46,0.75,a,1.0
4,46,0.75,s,0.9960901226724012
4,46,0.75,c,1.0
4,46,0.75,e,1.0
3,46,0.75,b,0.0010263427984946974
3,46,0.75,a,0.9960901226724012
3,46,0.75,s,0.942329309417917
3,46,0.75,c,1.0
3,46,0.75,e,0.9960424447797374
2,46,0.75,b,0.0020038121303944086
2,46,0.75,a,0.9442842480817164
2,46,0.75,s,0.7116465470895851
2,46,0.75,c,0.9395424507378209
2,46,0.75,e,0.9455836157213882
1,46,0.75,b,0.25028102243292116
1,46,0.75,a,0.7507453203655735
1,46,0.75,s,1.0
1,46,0.75,c,-0.0285714285714286
1,46,0.75,e,0.0026960844938039505
20,45,0.75,b,-0.000928595865304726
20,45,0.75,a,0.9980450613362005
20,45,0.75,s,0.9980450613362005
20,45,0.75,c,0.9957857707138432
20,45,0.75,e,0.9980212223898687
19,45,0.75,b,-0.000928595865304726
19,45,0.75,a,1.0
19,45,0.75,s,1.0
19,45,0.75,c,1.0
19,45,0.75,e,1.0
18,45,0.75,b,-0.000928595865304726
18,45,0.75,a,1.0
18,45,0.75,s,0.9941351840086017
18,45,0.75,c,1.0
18,45,0.75,e,1.0
17,45,0.75,b,-0.000928595865304726
17,45,0.75,a,0.9941351840086017
17,45,0.75,s,0.9941351840086017
17,45,0.75,c,1.0
17,45,0.75,e,0.9940636671696059
16,45,0.75,b,-0.000928595865304726
16,45,0.75,a,1.0
16,45,0.75,s,1.0
16,45,0.75,c,1.0
16,45,0.75,e,1.0
15,45,0.75,b,-0.000928595865304726
15,45,0.75,a,1.0
15,45,0.75,s,1.0
15,45,0.75,c,1.0
15,45,0.75,e,1.0
14,45,0.75,b,-0.000928595865304726
14,45,0.75,a,1.0
14,45,0.75,s,1.0
14,45,0.75,c,1.0
14,45,0.75,e,1.0
13,45,0.75,b,-0.000928595865304726
13,45,0.75,a,1.0
13,45,0.75,s,0.9892478373491032
13,45,0.75,c,1.0
13,45,0.75,e,1.0
12,45,0.75,b,-0.000928595865304726
12,45,0.75,a,0.9892478373491032
12,45,0.75,s,0.9814280826939055
12,45,0.75,c,0.9924669243036295
12,45,0.75,e,0.9891167231442777
11,45,0.75,b,-0.000928595865304726
11,45,0.75,a,0.9921802453448023
11,45,0.75,s,0.9872928986853038
11,45,0.75,c,0.9901362802766485
11,45,0.75,e,0.9920848895594746
10,45,0.75,b,-0.000928595865304726
10,45,0.75,a,0.9951126533405015
10,45,0.75,s,0.993157714676702
10,45,0.75,c,0.9957857707138432
10,45,0.75,e,0.9950530559746716
9,45,0.75,b,-0.000928595865304726
9,45,0.75,a,0.9980450613362005
9,45,0.75,s,0.9980450613362005
9,45,0.75,c,1.0
9,45,0.75,e,0.9980212223898687
8,45,0.75,b,-0.000928595865304726
8,45,0.75,a,1.0
8,45,0.75,s,1.0
8,45,0.75,c,1.0
8,45,0.75,e,1.0
7,45,0.75,b,-0.000928595865304726
7,45,0.75,a,1.0
7,45,0.75,s,1.0
7,45,0.75,c,1.0
7,45,0.75,e,1.0
6,45,0.75,b,-0.000928595865304726
6,45,0.75,a,1.0
6,45,0.75,s,0.9960901226724012
6,45,0.75,c,1.0
6,45,0.75,e,1.0
5,45,0.75,b,-0.000928595865304726
5,45,0.75,a,0.9960901226724012
5,45,0.75,s,0.9912027760129026
5,45,0.75,c,1.0
5,45,0.75,e,0.9960424447797374
4,45,0.75,b,-0.000928595865304726
4,45,0.75,a,0.993157714676702
4,45,0.75,s,0.8934558428229314
4,45,0.75,c,1.0
4,45,0.75,e,0.9930742783645403
3,45,0.75,b,-0.000928595865304726
3,45,0.75,a,0.8924783734910318
3,45,0.75,s,0.6911196911196911
3,45,0.75,c,0.9534304203820387
3,45,0.75,e,0.9099656187390239
2,45,0.75,b,4.887346659498563e-5
2,45,0.75,a,0.657885733835101
2,45,0.75,s,0.49758076340354823
2,45,0.75,c,0.8192423864571515
2,45,0.75,e,0.7229711345816122
1,45,0.75,b,0.2424612677777235
1,45,0.75,a,0.7566101363569718
1,45,0.75,s,1.0
1,45,0.75,c,-0.0285714285714286
1,45,0.75,e,0.0017066956887382798
20,44,0.75,b,-0.000928595865304726
20,44,0.75,a,0.9970675920043008
20,44,0.75,s,0.8211231122623528
20,44,0.75,c,0.9976693559730189
20,44,0.75,e,0.997031833584803
19,44,0.75,b,-0.000928595865304726
19,44,0.75,a,0.8230780509261522
19,44,0.75,s,0.8230780509261522
19,44,0.75,c,0.8940842652605897
19,44,0.75,e,0.831803903138836
18,44,0.75,b,-0.000928595865304726
18,44,0.75,a,1.0
18,44,0.75,s,0.9970675920043008
18,44,0.75,c,1.0
18,44,0.75,e,1.0
17,44,0.75,b,-0.000928595865304726
17,44,0.75,a,0.9970675920043008
17,44,0.75,s,0.9970675920043008
17,44,0.75,c,0.9957857707138432
17,44,0.75,e,0.997031833584803
16,44,0.75,b,-0.000928595865304726
16,44,0.75,a,1.0
16,44,0.75,s,1.0
16,44,0.75,c,1.0
16,44,0.75,e,1.0
15,44,0.75,b,-0.000928595865304726
15,44,0.75,a,1.0
15,44,0.75,s,1.0
15,44,0.75,c,1.0
15,44,0.75,e,1.0
14,44,0.75,b,-0.000928595865304726
14,44,0.75,a,1.0
14,44,0.75,s,0.9970675920043008
14,44,0.75,c,1.0
14,44,0.75,e,1.0
13,44,0.75,b,-0.000928595865304726
13,44,0.75,a,0.9970675920043008
13,44,0.75,s,0.9921802453448023
13,44,0.75,c,0.9953387119460377
13,44,0.75,e,0.997031833584803
12,44,0.75,b,-0.000928595865304726
12,44,0.75,a,0.9951126533405015
12,44,0.75,s,0.983383021357705
12,44,0.75,c,0.9901362802766485
12,44,0.75,e,0.9950530559746716
11,44,0.75,b,-0.000928595865304726
11,44,0.75,a,0.9882703680172035
11,44,0.75,s,0.9872928986853038
11,44,0.75,c,0.9898570892751585
11,44,0.75,e,0.988127334339212
10,44,0.75,b,-0.000928595865304726
10,44,0.75,a,0.9990225306681003
10,44,0.75,s,0.9902253066810028
10,44,0.75,c,1.0
10,44,0.75,e,0.9990106111949343
9,44,0.75,b,-0.000928595865304726
9,44,0.75,a,0.9912027760129026
9,44,0.75,s,0.986315429353404
9,44,0.75,c,0.9892408974007053
9,44,0.75,e,0.991095500754409
8,44,0.75,b,-0.000928595865304726
8,44,0.75,a,0.9951126533405015
8,44,0.75,s,0.9951126533405015
8,44,0.75,c,0.9976693559730189
8,44,0.75,e,0.9950530559746716
7,44,0.75,b,-0.000928595865304726
7,44,0.75,a,1.0
7,44,0.75,s,0.9980450613362005
7,44,0.75,c,1.0
7,44,0.75,e,1.0
6,44,0.75,b,-0.000928595865304726
6,44,0.75,a,0.9980450613362005
6,44,0.75,s,0.9951126533405015
6,44,0.75,c,1.0
6,44,0.75,e,0.9980212223898687
5,44,0.75,b,-0.000928595865304726
5,44,0.75,a,0.9970675920043008
5,44,0.75,s,0.9970675920043008
5,44,0.75,c,0.9976693559730189
5,44,0.75,e,0.997031833584803
4,44,0.75,b,-0.000928595865304726
4,44,0.75,a,1.0
4,44,0.75,s,0.9882703680172035
4,44,0.75,c,1.0
4,44,0.75,e,1.0
3,44,0.75,b,-0.000928595865304726
3,44,0.75,a,0.9882703680172035
3,44,0.75,s,0.9589462880602121
3,44,0.75,c,0.9842075988379636
3,44,0.75,e,0.988127334339212
2,44,0.75,b,-0.000928595865304726
2,44,0.75,a,0.9648111040516104
2,44,0.75,s,0.7243536484042813
2,44,0.75,c,0.971505809930818
2,44,0.75,e,0.9653713918227015
1,44,0.75,b,0.2512584917648209
1,44,0.75,a,0.7478129123698743
1,44,0.75,s,1.0
1,44,0.75,c,0.08571428571428566
1,44,0.75,e,-0.007197803556852756
20,43,0.75,b,0.0029812814622941206
20,43,0.75,a,1.0
20,43,0.75,s,0.9902253066810028
20,43,0.75,c,1.0
20,43,0.75,e,1.0
19,43,0.75,b,0.0029812814622941206
19,43,0.75,a,0.9902253066810028
19,43,0.75,s,0.8611993548702409
19,43,0.75,c,0.9841370859446787
19,43,0.75,e,0.9901061119493433
18,43,0.75,b,0.0029812814622941206
18,43,0.75,a,0.8709740481892381
18,43,0.75,s,0.8709740481892381
18,43,0.75,c,0.9332170612946553
18,43,0.75,e,0.8694006777313315
17,43,0.75,b,0.0029812814622941206
17,43,0.75,a,1.0
17,43,0.75,s,0.9960901226724012
17,43,0.75,c,1.0
17,43,0.75,e,1.0
16,43,0.75,b,0.0029812814622941206
16,43,0.75,a,0.9960901226724012
16,43,0.75,s,0.9951126533405015
16,43,0.75,c,0.9957857707138432
16,43,0.75,e,0.9960424447797374
15,43,0.75,b,0.0029812814622941206
15,43,0.75,a,0.9990225306681003
15,43,0.75,s,0.9784956746982063
15,43,0.75,c,1.0
15,43,0.75,e,0.9990106111949343
14,43,0.75,b,0.0020038121303944086
14,43,0.75,a,0.9775182053663066
14,43,0.75,s,0.9530814720688139
14,43,0.75,c,1.0
14,43,0.75,e,0.9772440574834895
13,43,0.75,b,0.0029812814622941206
13,43,0.75,a,0.9667660427154098
13,43,0.75,s,0.8005962562924588
13,43,0.75,c,1.0
13,43,0.75,e,0.9663607806277672
12,43,0.75,b,0.0029812814622941206
12,43,0.75,a,0.7810468696544646
12,43,0.75,s,0.6207418992229119
12,43,0.75,c,0.9132880172586734
12,43,0.75,e,0.7981646837666032
11,43,0.75,b,0.0029812814622941206
11,43,0.75,a,0.810370949611456
11,43,0.75,s,0.810370949611456
11,43,0.75,c,0.8858526448421744
11,43,0.75,e,0.8733582329515942
10,43,0.75,b,0.0029812814622941206
10,43,0.75,a,1.0
10,43,0.75,s,1.0
10,43,0.75,c,1.0
10,43,0.75,e,1.0
9,43,0.75,b,0.0029812814622941206
9,43,0.75,a,1.0
9,43,0.75,s,0.9990225306681003
9,43,0.75,c,1.0
9,43,0.75,e,1.0
8,43,0.75,b,0.0029812814622941206
8,43,0.75,a,0.9990225306681003
8,43,0.75,s,0.9960901226724012
8,43,0.75,c,1.0
8,43,0.75,e,0.9990106111949343
7,43,0.75,b,0.0029812814622941206
7,43,0.75,a,0.9970675920043008
7,43,0.75,s,0.9970675920043008
7,43,0.75,c,0.9976693559730189
7,43,0.75,e,0.997031833584803
6,43,0.75,b,0.0029812814622941206
6,43,0.75,a,1.0
6,43,0.75,s,1.0
6,43,0.75,c,1.0
6,43,0.75,e,1.0
5,43,0.75,b,0.0029812814622941206
5,43,0.75,a,1.0
5,43,0.75,s,0.993157714676702
5,43,0.75,c,1.0
5,43,0.75,e,1.0
4,43,0.75,b,0.0029812814622941206
4,43,0.75,a,0.993157714676702
4,43,0.75,s,0.993157714676702
4,43,0.75,c,0.9898570892751585
4,43,0.75,e,0.9930742783645403
3,43,0.75,b,0.0029812814622941206
3,43,0.75,a,1.0
3,43,0.75,s,0.9481941254093152
3,43,0.75,c,1.0
