generation,trial,p,propertyType,property
19,1,0.5,e,0.9697323523608481
19,1,0.5,c,0.9754296637356566
19,1,0.5,s,0.8815603256225586
19,1,0.5,a,0.48489856719970703
19,1,0.5,b,0.0
20,1,0.5,e,0.5104935183020791
20,1,0.5,c,0.8213294968218009
20,1,0.5,s,0.38944435119628906
20,1,0.5,a,0.1997690200805664
20,1,0.5,b,0.0
1,2,0.5,e,-0.0002719623554301138
1,2,0.5,c,0.041278295605858786
1,2,0.5,s,1.0
1,2,0.5,a,0.5005245208740234
1,2,0.5,b,0.49947547912597656
2,2,0.5,e,0.47573060934998607
2,2,0.5,c,0.7891705155792557
2,2,0.5,s,0.00045680999755859375
2,2,0.5,a,2.384185791015625e-5
2,2,0.5,b,0.0008955001831054688
3,2,0.5,e,0.7239716845283424
3,2,0.5,c,0.8995905837053052
3,2,0.5,s,0.2938985824584961
3,2,0.5,a,9.5367431640625e-7
3,2,0.5,b,0.00045490264892578125
4,2,0.5,e,0.8588705460380657
4,2,0.5,c,0.9432158155344025
4,2,0.5,s,0.43230724334716797
4,2,0.5,a,1.33514404296875e-5
4,2,0.5,b,4.863739013671875e-5
5,2,0.5,e,0.6306091520305342
5,2,0.5,c,0.8357198618160913
5,2,0.5,s,0.48570728302001953
5,2,0.5,a,3.814697265625e-6
5,2,0.5,b,0.00020313262939453125
6,2,0.5,e,0.8823628656117447
6,2,0.5,c,0.9377963270803392
6,2,0.5,s,0.5025396347045898
6,2,0.5,a,9.5367431640625e-7
6,2,0.5,b,1.621246337890625e-5
7,2,0.5,e,0.5705575361846713
7,2,0.5,c,0.8110132731767431
7,2,0.5,s,0.42700862884521484
7,2,0.5,a,3.814697265625e-6
7,2,0.5,b,2.288818359375e-5
8,2,0.5,e,0.8386428241326558
8,2,0.5,c,0.9134385916108976
8,2,0.5,s,0.4028892517089844
8,2,0.5,a,1.239776611328125e-5
8,2,0.5,b,2.002716064453125e-5
9,2,0.5,e,0.8729506737370678
9,2,0.5,c,0.9538406319465239
9,2,0.5,s,0.7159967422485352
