generation,trial,p,propertyType,property
7,4,0.55,b,0.0
8,4,0.55,e,1.0
8,4,0.55,c,1.0
8,4,0.55,s,1.0
8,4,0.55,a,0.0
8,4,0.55,b,0.0
9,4,0.55,e,0.999009999009999
9,4,0.55,c,1.0
9,4,0.55,s,0.9990234375
9,4,0.55,a,0.0
9,4,0.55,b,0.0
10,4,0.55,e,0.998019998019998
10,4,0.55,c,1.0
10,4,0.55,s,0.9970703125
10,4,0.55,a,0.0
10,4,0.55,b,0.0
11,4,0.55,e,1.0
11,4,0.55,c,1.0
11,4,0.55,s,0.998046875
11,4,0.55,a,0.0
11,4,0.55,b,0.0
12,4,0.55,e,1.0
12,4,0.55,c,1.0
12,4,0.55,s,1.0
12,4,0.55,a,0.0
12,4,0.55,b,0.0
13,4,0.55,e,0.998019998019998
13,4,0.55,c,0.9976825982686267
13,4,0.55,s,0.998046875
13,4,0.55,a,0.0
13,4,0.55,b,0.0
14,4,0.55,e,0.994059994059994
14,4,0.55,c,0.9953651965372534
14,4,0.55,s,0.9921875
14,4,0.55,a,0.0
14,4,0.55,b,0.0
15,4,0.55,e,1.0
15,4,0.55,c,1.0
15,4,0.55,s,0.994140625
15,4,0.55,a,0.0
15,4,0.55,b,0.0
16,4,0.55,e,1.0
16,4,0.55,c,1.0
16,4,0.55,s,1.0
16,4,0.55,a,0.0
16,4,0.55,b,0.0
17,4,0.55,e,1.0
17,4,0.55,c,1.0
17,4,0.55,s,1.0
17,4,0.55,a,0.0
17,4,0.55,b,0.0
18,4,0.55,e,0.9772299772299772
18,4,0.55,c,0.9886785816082775
18,4,0.55,s,0.9775390625
18,4,0.55,a,0.0
18,4,0.55,b,0.0
19,4,0.55,e,0.999009999009999
19,4,0.55,c,1.0
19,4,0.55,s,0.9765625
19,4,0.55,a,0.0
19,4,0.55,b,0.0
20,4,0.55,e,1.0
20,4,0.55,c,1.0
20,4,0.55,s,0.9990234375
20,4,0.55,a,0.0
20,4,0.55,b,0.0
1,5,0.55,e,0.01296901296901297
1,5,0.55,c,-0.02272727272727275
1,5,0.55,s,1.0
1,5,0.55,a,0.564453125
1,5,0.55,b,0.435546875
2,5,0.55,e,0.42084942084942084
2,5,0.55,c,0.5806524308442881
2,5,0.55,s,0.0205078125
2,5,0.55,a,0.02734375
2,5,0.55,b,0.001953125
3,5,0.55,e,0.6713196713196713
3,5,0.55,c,0.8455858625242442
3,5,0.55,s,0.3544921875
3,5,0.55,a,0.0205078125
3,5,0.55,b,0.0
4,5,0.55,e,0.8297198297198297
4,5,0.55,c,0.8747371756811079
4,5,0.55,s,0.3837890625
4,5,0.55,a,0.0
4,5,0.55,b,0.0
5,5,0.55,e,0.900999900999901
5,5,0.55,c,0.8865374036528846
5,5,0.55,s,0.7392578125
5,5,0.55,a,0.00390625
5,5,0.55,b,0.0
6,5,0.55,e,0.9930699930699931
6,5,0.55,c,0.9883194410685099
6,5,0.55,s,0.89453125
6,5,0.55,a,0.0
6,5,0.55,b,0.0
7,5,0.55,e,1.0
7,5,0.55,c,1.0
7,5,0.55,s,0.9931640625
7,5,0.55,a,0.0
7,5,0.55,b,0.0
8,5,0.55,e,0.998019998019998
8,5,0.55,c,1.0
8,5,0.55,s,0.998046875
8,5,0.55,a,0.0
8,5,0.55,b,0.0
9,5,0.55,e,1.0
9,5,0.55,c,1.0
9,5,0.55,s,0.998046875
9,5,0.55,a,0.0
9,5,0.55,b,0.0
10,5,0.55,e,1.0
10,5,0.55,c,1.0
10,5,0.55,s,1.0
10,5,0.55,a,0.0
10,5,0.55,b,0.0
11,5,0.55,e,1.0
11,5,0.55,c,1.0
11,5,0.55,s,1.0
11,5,0.55,a,0.0
11,5,0.55,b,0.0
12,5,0.55,e,1.0
12,5,0.55,c,1.0
12,5,0.55,s,1.0
12,5,0.55,a,0.0
12,5,0.55,b,0.0
13,5,0.55,e,1.0
13,5,0.55,c,1.0
13,5,0.55,s,1.0
13,5,0.55,a,0.0
13,5,0.55,b,0.0
14,5,0.55,e,0.994059994059994
14,5,0.55,c,1.0
14,5,0.55,s,0.994140625
14,5,0.55,a,0.0009765625
14,5,0.55,b,0.0
15,5,0.55,e,0.9900999900999901
15,5,0.55,c,0.9909959833396508
15,5,0.55,s,0.984375
15,5,0.55,a,0.0
15,5,0.55,b,0.0
16,5,0.55,e,0.9910899910899911
16,5,0.55,c,0.9917876025199345
16,5,0.55,s,0.9814453125
16,5,0.55,a,0.0009765625
16,5,0.55,b,0.0
17,5,0.55,e,1.0
17,5,0.55,c,1.0
17,5,0.55,s,0.9912109375
17,5,0.55,a,0.0
17,5,0.55,b,0.0
18,5,0.55,e,1.0
18,5,0.55,c,1.0
18,5,0.55,s,1.0
18,5,0.55,a,0.0
18,5,0.55,b,0.0
19,5,0.55,e,0.998019998019998
19,5,0.55,c,0.9976825982686267
19,5,0.55,s,0.998046875
19,5,0.55,a,0.0009765625
19,5,0.55,b,0.0
20,5,0.55,e,0.9920799920799921
20,5,0.55,c,0.9883194410685099
20,5,0.55,s,0.990234375
20,5,0.55,a,0.0
20,5,0.55,b,0.0
1,6,0.55,e,0.0020790020790020804
1,6,0.55,c,-0.02272727272727275
1,6,0.55,s,1.0
1,6,0.55,a,0.5322265625
1,6,0.55,b,0.4716796875
2,6,0.55,e,0.9316899316899316
2,6,0.55,c,0.944373570253339
2,6,0.55,s,0.505859375
2,6,0.55,a,0.9326171875
2,6,0.55,b,0.00390625
3,6,0.55,e,1.0
3,6,0.55,c,1.0
3,6,0.55,s,0.9326171875
3,6,0.55,a,1.0
3,6,0.55,b,0.00390625
4,6,0.55,e,0.9861399861399861
4,6,0.55,c,0.9813077318188873
4,6,0.55,s,0.986328125
4,6,0.55,a,0.986328125
4,6,0.55,b,0.00390625
5,6,0.55,e,1.0
5,6,0.55,c,1.0
5,6,0.55,s,0.986328125
5,6,0.55,a,1.0
5,6,0.55,b,0.00390625
6,6,0.55,e,0.999009999009999
6,6,0.55,c,1.0
6,6,0.55,s,0.9990234375
6,6,0.55,a,0.9990234375
6,6,0.55,b,0.00390625
7,6,0.55,e,0.999009999009999
7,6,0.55,c,0.9976825982686267
7,6,0.55,s,0.998046875
7,6,0.55,a,0.9990234375
7,6,0.55,b,0.00390625
8,6,0.55,e,0.7376497376497376
8,6,0.55,c,0.7837387250267482
8,6,0.55,s,0.72265625
8,6,0.55,a,0.72265625
8,6,0.55,b,0.0029296875
9,6,0.55,e,0.9732699732699732
9,6,0.55,c,0.957866922191805
9,6,0.55,s,0.7138671875
9,6,0.55,a,0.9716796875
9,6,0.55,b,0.0029296875
10,6,0.55,e,0.994059994059994
10,6,0.55,c,0.9899147194497314
10,6,0.55,s,0.9658203125
10,6,0.55,a,0.994140625
10,6,0.55,b,0.00390625
11,6,0.55,e,1.0
11,6,0.55,c,1.0
11,6,0.55,s,0.994140625
11,6,0.55,a,1.0
11,6,0.55,b,0.00390625
12,6,0.55,e,0.999009999009999
12,6,0.55,c,0.9976825982686267
12,6,0.55,s,0.9990234375
12,6,0.55,a,0.9990234375
12,6,0.55,b,0.00390625
13,6,0.55,e,1.0
13,6,0.55,c,1.0
13,6,0.55,s,0.9990234375
13,6,0.55,a,1.0
13,6,0.55,b,0.00390625
14,6,0.55,e,1.0
14,6,0.55,c,1.0
14,6,0.55,s,1.0
14,6,0.55,a,1.0
14,6,0.55,b,0.00390625
15,6,0.55,e,0.995049995049995
15,6,0.55,c,0.9958097151984237
15,6,0.55,s,0.9951171875
15,6,0.55,a,0.9951171875
15,6,0.55,b,0.00390625
16,6,0.55,e,1.0
16,6,0.55,c,1.0
16,6,0.55,s,0.9951171875
16,6,0.55,a,1.0
16,6,0.55,b,0.00390625
17,6,0.55,e,0.994059994059994
17,6,0.55,c,0.9958097151984237
17,6,0.55,s,0.994140625
17,6,0.55,a,0.994140625
17,6,0.55,b,0.00390625
18,6,0.55,e,0.9910899910899911
18,6,0.55,c,0.9911749117356771
18,6,0.55,s,0.9853515625
18,6,0.55,a,0.9912109375
18,6,0.55,b,0.00390625
19,6,0.55,e,0.999009999009999
19,6,0.55,c,1.0
19,6,0.55,s,0.990234375
19,6,0.55,a,0.9990234375
19,6,0.55,b,0.00390625
20,6,0.55,e,0.9841599841599842
20,6,0.55,c,0.9883194410685099
20,6,0.55,s,0.9833984375
