generation,trial,p,propertyType,property
10,49,1.0,s,1.0
9,49,1.0,b,0.0
9,49,1.0,a,1.0
9,49,1.0,s,1.0
8,49,1.0,b,0.0
8,49,1.0,a,1.0
8,49,1.0,s,1.0
7,49,1.0,b,0.0
7,49,1.0,a,1.0
7,49,1.0,s,0.998046875
6,49,1.0,b,0.0
6,49,1.0,a,0.998046875
6,49,1.0,s,0.998046875
5,49,1.0,b,0.0
5,49,1.0,a,1.0
5,49,1.0,s,1.0
4,49,1.0,b,0.0
4,49,1.0,a,1.0
4,49,1.0,s,1.0
3,49,1.0,b,0.0
3,49,1.0,a,1.0
3,49,1.0,s,1.0
2,49,1.0,b,0.0
2,49,1.0,a,1.0
2,49,1.0,s,1.0
1,49,1.0,b,0.0
1,49,1.0,a,1.0
1,49,1.0,s,1.0
20,48,1.0,b,0.0
20,48,1.0,a,1.0
20,48,1.0,s,1.0
19,48,1.0,b,0.0
19,48,1.0,a,1.0
19,48,1.0,s,1.0
18,48,1.0,b,0.0
18,48,1.0,a,1.0
18,48,1.0,s,0.9990234375
17,48,1.0,b,0.0
17,48,1.0,a,0.9990234375
17,48,1.0,s,0.9990234375
16,48,1.0,b,0.0
16,48,1.0,a,1.0
16,48,1.0,s,1.0
15,48,1.0,b,0.0
15,48,1.0,a,1.0
15,48,1.0,s,1.0
14,48,1.0,b,0.0
14,48,1.0,a,1.0
14,48,1.0,s,1.0
13,48,1.0,b,0.0
13,48,1.0,a,1.0
13,48,1.0,s,1.0
12,48,1.0,b,0.0
12,48,1.0,a,1.0
12,48,1.0,s,1.0
11,48,1.0,b,0.0
11,48,1.0,a,1.0
11,48,1.0,s,1.0
10,48,1.0,b,0.0
10,48,1.0,a,1.0
10,48,1.0,s,1.0
9,48,1.0,b,0.0
9,48,1.0,a,1.0
9,48,1.0,s,1.0
8,48,1.0,b,0.0
8,48,1.0,a,1.0
8,48,1.0,s,1.0
7,48,1.0,b,0.0
7,48,1.0,a,1.0
7,48,1.0,s,1.0
6,48,1.0,b,0.0
6,48,1.0,a,1.0
6,48,1.0,s,1.0
5,48,1.0,b,0.0
5,48,1.0,a,1.0
5,48,1.0,s,1.0
4,48,1.0,b,0.0
4,48,1.0,a,1.0
4,48,1.0,s,1.0
3,48,1.0,b,0.0
3,48,1.0,a,1.0
3,48,1.0,s,1.0
2,48,1.0,b,0.0
2,48,1.0,a,1.0
2,48,1.0,s,1.0
1,48,1.0,b,0.0
1,48,1.0,a,1.0
1,48,1.0,s,1.0
20,47,1.0,b,0.0
20,47,1.0,a,0.9990234375
20,47,1.0,s,0.9990234375
19,47,1.0,b,0.0
19,47,1.0,a,1.0
19,47,1.0,s,1.0
18,47,1.0,b,0.0
18,47,1.0,a,1.0
18,47,1.0,s,1.0
17,47,1.0,b,0.0
17,47,1.0,a,1.0
17,47,1.0,s,1.0
16,47,1.0,b,0.0
16,47,1.0,a,1.0
16,47,1.0,s,1.0
15,47,1.0,b,0.0
15,47,1.0,a,1.0
15,47,1.0,s,1.0
14,47,1.0,b,0.0
14,47,1.0,a,1.0
14,47,1.0,s,1.0
13,47,1.0,b,0.0
13,47,1.0,a,1.0
13,47,1.0,s,1.0
12,47,1.0,b,0.0
12,47,1.0,a,1.0
12,47,1.0,s,1.0
11,47,1.0,b,0.0
11,47,1.0,a,1.0
11,47,1.0,s,1.0
10,47,1.0,b,0.0
10,47,1.0,a,1.0
10,47,1.0,s,1.0
9,47,1.0,b,0.0
9,47,1.0,a,1.0
9,47,1.0,s,1.0
8,47,1.0,b,0.0
8,47,1.0,a,1.0
8,47,1.0,s,1.0
7,47,1.0,b,0.0
7,47,1.0,a,1.0
7,47,1.0,s,1.0
6,47,1.0,b,0.0
6,47,1.0,a,1.0
6,47,1.0,s,1.0
5,47,1.0,b,0.0
5,47,1.0,a,1.0
5,47,1.0,s,1.0
4,47,1.0,b,0.0
4,47,1.0,a,1.0
4,47,1.0,s,1.0
3,47,1.0,b,0.0
3,47,1.0,a,1.0
3,47,1.0,s,1.0
2,47,1.0,b,0.0
2,47,1.0,a,1.0
2,47,1.0,s,1.0
1,47,1.0,b,0.0
1,47,1.0,a,1.0
1,47,1.0,s,1.0
20,46,1.0,b,0.0
20,46,1.0,a,1.0
20,46,1.0,s,1.0
19,46,1.0,b,0.0
19,46,1.0,a,1.0
19,46,1.0,s,1.0
18,46,1.0,b,0.0
18,46,1.0,a,1.0
18,46,1.0,s,1.0
17,46,1.0,b,0.0
17,46,1.0,a,1.0
17,46,1.0,s,1.0
16,46,1.0,b,0.0
16,46,1.0,a,1.0
16,46,1.0,s,1.0
15,46,1.0,b,0.0
15,46,1.0,a,1.0
15,46,1.0,s,1.0
14,46,1.0,b,0.0
14,46,1.0,a,1.0
14,46,1.0,s,1.0
13,46,1.0,b,0.0
13,46,1.0,a,1.0
13,46,1.0,s,1.0
12,46,1.0,b,0.0
12,46,1.0,a,1.0
12,46,1.0,s,1.0
11,46,1.0,b,0.0
11,46,1.0,a,1.0
11,46,1.0,s,1.0
10,46,1.0,b,0.0
10,46,1.0,a,1.0
10,46,1.0,s,1.0
9,46,1.0,b,0.0
9,46,1.0,a,1.0
9,46,1.0,s,1.0
8,46,1.0,b,0.0
8,46,1.0,a,1.0
8,46,1.0,s,1.0
7,46,1.0,b,0.0
7,46,1.0,a,1.0
7,46,1.0,s,1.0
6,46,1.0,b,0.0
6,46,1.0,a,1.0
6,46,1.0,s,1.0
5,46,1.0,b,0.0
5,46,1.0,a,1.0
5,46,1.0,s,1.0
4,46,1.0,b,0.0
4,46,1.0,a,1.0
4,46,1.0,s,1.0
3,46,1.0,b,0.0
3,46,1.0,a,1.0
3,46,1.0,s,1.0
2,46,1.0,b,0.0
2,46,1.0,a,1.0
2,46,1.0,s,1.0
1,46,1.0,b,0.0
1,46,1.0,a,1.0
1,46,1.0,s,1.0
20,45,1.0,b,0.0
20,45,1.0,a,1.0
20,45,1.0,s,1.0
19,45,1.0,b,0.0
19,45,1.0,a,1.0
19,45,1.0,s,1.0
18,45,1.0,b,0.0
18,45,1.0,a,1.0
18,45,1.0,s,1.0
17,45,1.0,b,0.0
17,45,1.0,a,1.0
17,45,1.0,s,1.0
16,45,1.0,b,0.0
16,45,1.0,a,1.0
16,45,1.0,s,1.0
15,45,1.0,b,0.0
15,45,1.0,a,1.0
15,45,1.0,s,1.0
14,45,1.0,b,0.0
14,45,1.0,a,1.0
14,45,1.0,s,0.9990234375
13,45,1.0,b,0.0
13,45,1.0,a,0.9990234375
13,45,1.0,s,0.9990234375
12,45,1.0,b,0.0
12,45,1.0,a,1.0
12,45,1.0,s,1.0
11,45,1.0,b,0.0
11,45,1.0,a,1.0
11,45,1.0,s,1.0
10,45,1.0,b,0.0
10,45,1.0,a,1.0
10,45,1.0,s,1.0
9,45,1.0,b,0.0
9,45,1.0,a,1.0
9,45,1.0,s,1.0
8,45,1.0,b,0.0
8,45,1.0,a,1.0
8,45,1.0,s,1.0
7,45,1.0,b,0.0
7,45,1.0,a,1.0
7,45,1.0,s,1.0
6,45,1.0,b,0.0
6,45,1.0,a,1.0
6,45,1.0,s,1.0
5,45,1.0,b,0.0
5,45,1.0,a,1.0
5,45,1.0,s,1.0
4,45,1.0,b,0.0
4,45,1.0,a,1.0
4,45,1.0,s,1.0
3,45,1.0,b,0.0
3,45,1.0,a,1.0
3,45,1.0,s,1.0
2,45,1.0,b,0.0
2,45,1.0,a,1.0
2,45,1.0,s,1.0
1,45,1.0,b,0.0
1,45,1.0,a,1.0
1,45,1.0,s,1.0
20,44,1.0,b,0.0
20,44,1.0,a,1.0
20,44,1.0,s,1.0
19,44,1.0,b,0.0
19,44,1.0,a,1.0
19,44,1.0,s,1.0
18,44,1.0,b,0.0
18,44,1.0,a,1.0
18,44,1.0,s,1.0
17,44,1.0,b,0.0
17,44,1.0,a,1.0
17,44,1.0,s,1.0
16,44,1.0,b,0.0
16,44,1.0,a,1.0
16,44,1.0,s,1.0
15,44,1.0,b,0.0
15,44,1.0,a,1.0
15,44,1.0,s,1.0
14,44,1.0,b,0.0
14,44,1.0,a,1.0
14,44,1.0,s,1.0
13,44,1.0,b,0.0
13,44,1.0,a,1.0
13,44,1.0,s,0.9990234375
12,44,1.0,b,0.0
12,44,1.0,a,0.9990234375
12,44,1.0,s,0.9990234375
11,44,1.0,b,0.0
11,44,1.0,a,1.0
11,44,1.0,s,0.9990234375
10,44,1.0,b,0.0
10,44,1.0,a,0.9990234375
10,44,1.0,s,0.9990234375
9,44,1.0,b,0.0
9,44,1.0,a,1.0
9,44,1.0,s,1.0
8,44,1.0,b,0.0
8,44,1.0,a,1.0
8,44,1.0,s,1.0
7,44,1.0,b,0.0
7,44,1.0,a,1.0
7,44,1.0,s,1.0
6,44,1.0,b,0.0
6,44,1.0,a,1.0
6,44,1.0,s,1.0
5,44,1.0,b,0.0
5,44,1.0,a,1.0
5,44,1.0,s,1.0
4,44,1.0,b,0.0
4,44,1.0,a,1.0
4,44,1.0,s,1.0
3,44,1.0,b,0.0
3,44,1.0,a,1.0
3,44,1.0,s,1.0
2,44,1.0,b,0.0
2,44,1.0,a,1.0
2,44,1.0,s,1.0
1,44,1.0,b,0.0
1,44,1.0,a,1.0
1,44,1.0,s,1.0
20,43,1.0,b,0.0
20,43,1.0,a,1.0
20,43,1.0,s,1.0
19,43,1.0,b,0.0
19,43,1.0,a,1.0
19,43,1.0,s,1.0
18,43,1.0,b,0.0
18,43,1.0,a,1.0
18,43,1.0,s,1.0
17,43,1.0,b,0.0
17,43,1.0,a,1.0
17,43,1.0,s,1.0
16,43,1.0,b,0.0
16,43,1.0,a,1.0
16,43,1.0,s,1.0
15,43,1.0,b,0.0
15,43,1.0,a,1.0
15,43,1.0,s,1.0
14,43,1.0,b,0.0
14,43,1.0,a,1.0
14,43,1.0,s,1.0
13,43,1.0,b,0.0
13,43,1.0,a,1.0
13,43,1.0,s,1.0
12,43,1.0,b,0.0
12,43,1.0,a,1.0
12,43,1.0,s,1.0
11,43,1.0,b,0.0
11,43,1.0,a,1.0
11,43,1.0,s,1.0
10,43,1.0,b,0.0
10,43,1.0,a,1.0
10,43,1.0,s,1.0
9,43,1.0,b,0.0
9,43,1.0,a,1.0
9,43,1.0,s,1.0
8,43,1.0,b,0.0
8,43,1.0,a,1.0
8,43,1.0,s,1.0
7,43,1.0,b,0.0
7,43,1.0,a,1.0
7,43,1.0,s,1.0
6,43,1.0,b,0.0
6,43,1.0,a,1.0
6,43,1.0,s,1.0
5,43,1.0,b,0.0
5,43,1.0,a,1.0
5,43,1.0,s,1.0
4,43,1.0,b,0.0
4,43,1.0,a,1.0
4,43,1.0,s,1.0
3,43,1.0,b,0.0
3,43,1.0,a,1.0
3,43,1.0,s,1.0
2,43,1.0,b,0.0
2,43,1.0,a,1.0
2,43,1.0,s,1.0
1,43,1.0,b,0.0
1,43,1.0,a,1.0
1,43,1.0,s,1.0
20,42,1.0,b,0.0
20,42,1.0,a,1.0
20,42,1.0,s,1.0
19,42,1.0,b,0.0
19,42,1.0,a,1.0
19,42,1.0,s,1.0
18,42,1.0,b,0.0
18,42,1.0,a,1.0
18,42,1.0,s,1.0
17,42,1.0,b,0.0
17,42,1.0,a,1.0
17,42,1.0,s,1.0
16,42,1.0,b,0.0
16,42,1.0,a,1.0
16,42,1.0,s,1.0
15,42,1.0,b,0.0
15,42,1.0,a,1.0
15,42,1.0,s,1.0
14,42,1.0,b,0.0
14,42,1.0,a,1.0
14,42,1.0,s,1.0
13,42,1.0,b,0.0
13,42,1.0,a,1.0
13,42,1.0,s,1.0
12,42,1.0,b,0.0
12,42,1.0,a,1.0
12,42,1.0,s,1.0
11,42,1.0,b,0.0
11,42,1.0,a,1.0
11,42,1.0,s,1.0
10,42,1.0,b,0.0
10,42,1.0,a,1.0
10,42,1.0,s,1.0
9,42,1.0,b,0.0
9,42,1.0,a,1.0
9,42,1.0,s,0.998046875
8,42,1.0,b,0.0
8,42,1.0,a,0.998046875
8,42,1.0,s,0.998046875
7,42,1.0,b,0.0
7,42,1.0,a,1.0
7,42,1.0,s,0.998046875
6,42,1.0,b,0.0
6,42,1.0,a,0.998046875
6,42,1.0,s,0.998046875
5,42,1.0,b,0.0
5,42,1.0,a,1.0
5,42,1.0,s,1.0
4,42,1.0,b,0.0
4,42,1.0,a,1.0
4,42,1.0,s,0.998046875
3,42,1.0,b,0.0
3,42,1.0,a,0.998046875
3,42,1.0,s,0.998046875
2,42,1.0,b,0.0
2,42,1.0,a,1.0
2,42,1.0,s,1.0
1,42,1.0,b,0.0
1,42,1.0,a,1.0
1,42,1.0,s,1.0
20,41,1.0,b,0.0
20,41,1.0,a,1.0
20,41,1.0,s,1.0
19,41,1.0,b,0.0
19,41,1.0,a,1.0
19,41,1.0,s,1.0
18,41,1.0,b,0.0
18,41,1.0,a,1.0
18,41,1.0,s,1.0
17,41,1.0,b,0.0
17,41,1.0,a,1.0
17,41,1.0,s,1.0
16,41,1.0,b,0.0
16,41,1.0,a,1.0
16,41,1.0,s,1.0
15,41,1.0,b,0.0
15,41,1.0,a,1.0
15,41,1.0,s,1.0
14,41,1.0,b,0.0
14,41,1.0,a,1.0
14,41,1.0,s,1.0
13,41,1.0,b,0.0
13,41,1.0,a,1.0
13,41,1.0,s,0.998046875
12,41,1.0,b,0.0
12,41,1.0,a,0.998046875
12,41,1.0,s,0.998046875
11,41,1.0,b,0.0
11,41,1.0,a,1.0
11,41,1.0,s,1.0
10,41,1.0,b,0.0
10,41,1.0,a,1.0
10,41,1.0,s,1.0
9,41,1.0,b,0.0
9,41,1.0,a,1.0
9,41,1.0,s,1.0
8,41,1.0,b,0.0
8,41,1.0,a,1.0
8,41,1.0,s,1.0
7,41,1.0,b,0.0
7,41,1.0,a,1.0
7,41,1.0,s,1.0
6,41,1.0,b,0.0
6,41,1.0,a,1.0
6,41,1.0,s,1.0
5,41,1.0,b,0.0
5,41,1.0,a,1.0
5,41,1.0,s,1.0
4,41,1.0,b,0.0
4,41,1.0,a,1.0
4,41,1.0,s,1.0
3,41,1.0,b,0.0
3,41,1.0,a,1.0
3,41,1.0,s,1.0
2,41,1.0,b,0.0
2,41,1.0,a,1.0
2,41,1.0,s,1.0
1,41,1.0,b,0.0
1,41,1.0,a,1.0
1,41,1.0,s,1.0
20,40,1.0,b,0.0
20,40,1.0,a,1.0
20,40,1.0,s,1.0
19,40,1.0,b,0.0
19,40,1.0,a,1.0
19,40,1.0,s,1.0
18,40,1.0,b,0.0
18,40,1.0,a,1.0
18,40,1.0,s,1.0
17,40,1.0,b,0.0
17,40,1.0,a,1.0
17,40,1.0,s,1.0
16,40,1.0,b,0.0
16,40,1.0,a,1.0
16,40,1.0,s,0.9990234375
15,40,1.0,b,0.0
15,40,1.0,a,0.9990234375
15,40,1.0,s,0.9990234375
14,40,1.0,b,0.0
14,40,1.0,a,1.0
14,40,1.0,s,1.0
13,40,1.0,b,0.0
13,40,1.0,a,1.0
13,40,1.0,s,1.0
12,40,1.0,b,0.0
12,40,1.0,a,1.0
12,40,1.0,s,1.0
11,40,1.0,b,0.0
11,40,1.0,a,1.0
11,40,1.0,s,1.0
10,40,1.0,b,0.0
10,40,1.0,a,1.0
10,40,1.0,s,1.0
9,40,1.0,b,0.0
9,40,1.0,a,1.0
9,40,1.0,s,1.0
8,40,1.0,b,0.0
8,40,1.0,a,1.0
8,40,1.0,s,1.0
7,40,1.0,b,0.0
7,40,1.0,a,1.0
7,40,1.0,s,1.0
6,40,1.0,b,0.0
6,40,1.0,a,1.0
6,40,1.0,s,1.0
5,40,1.0,b,0.0
5,40,1.0,a,1.0
5,40,1.0,s,1.0
4,40,1.0,b,0.0
4,40,1.0,a,1.0
4,40,1.0,s,1.0
3,40,1.0,b,0.0
3,40,1.0,a,1.0
3,40,1.0,s,1.0
2,40,1.0,b,0.0
2,40,1.0,a,1.0
2,40,1.0,s,1.0
1,40,1.0,b,0.0
1,40,1.0,a,1.0
1,40,1.0,s,1.0
20,39,1.0,b,0.0
20,39,1.0,a,1.0
20,39,1.0,s,1.0
19,39,1.0,b,0.0
19,39,1.0,a,1.0
19,39,1.0,s,1.0
18,39,1.0,b,0.0
18,39,1.0,a,1.0
18,39,1.0,s,1.0
17,39,1.0,b,0.0
17,39,1.0,a,1.0
17,39,1.0,s,1.0
16,39,1.0,b,0.0
16,39,1.0,a,1.0
16,39,1.0,s,1.0
15,39,1.0,b,0.0
15,39,1.0,a,1.0
15,39,1.0,s,1.0
14,39,1.0,b,0.0
14,39,1.0,a,1.0
14,39,1.0,s,1.0
13,39,1.0,b,0.0
13,39,1.0,a,1.0
13,39,1.0,s,1.0
12,39,1.0,b,0.0
12,39,1.0,a,1.0
12,39,1.0,s,1.0
11,39,1.0,b,0.0
11,39,1.0,a,1.0
11,39,1.0,s,1.0
10,39,1.0,b,0.0
10,39,1.0,a,1.0
10,39,1.0,s,1.0
9,39,1.0,b,0.0
9,39,1.0,a,1.0
9,39,1.0,s,1.0
8,39,1.0,b,0.0
8,39,1.0,a,1.0
8,39,1.0,s,1.0
7,39,1.0,b,0.0
7,39,1.0,a,1.0
7,39,1.0,s,1.0
6,39,1.0,b,0.0
6,39,1.0,a,1.0
6,39,1.0,s,1.0
5,39,1.0,b,0.0
5,39,1.0,a,1.0
5,39,1.0,s,0.9990234375
4,39,1.0,b,0.0
4,39,1.0,a,0.9990234375
4,39,1.0,s,0.9990234375
3,39,1.0,b,0.0
3,39,1.0,a,1.0
3,39,1.0,s,1.0
2,39,1.0,b,0.0
2,39,1.0,a,1.0
2,39,1.0,s,1.0
1,39,1.0,b,0.0
1,39,1.0,a,1.0
1,39,1.0,s,1.0
20,38,1.0,b,0.0
20,38,1.0,a,1.0
20,38,1.0,s,1.0
19,38,1.0,b,0.0
19,38,1.0,a,1.0
19,38,1.0,s,1.0
18,38,1.0,b,0.0
18,38,1.0,a,1.0
18,38,1.0,s,0.998046875
17,38,1.0,b,0.0
17,38,1.0,a,0.998046875
17,38,1.0,s,0.9970703125
16,38,1.0,b,0.0
16,38,1.0,a,0.9990234375
16,38,1.0,s,0.9990234375
15,38,1.0,b,0.0
15,38,1.0,a,1.0
15,38,1.0,s,1.0
14,38,1.0,b,0.0
14,38,1.0,a,1.0
14,38,1.0,s,1.0
13,38,1.0,b,0.0
13,38,1.0,a,1.0
13,38,1.0,s,1.0
12,38,1.0,b,0.0
12,38,1.0,a,1.0
12,38,1.0,s,1.0
11,38,1.0,b,0.0
11,38,1.0,a,1.0
11,38,1.0,s,1.0
10,38,1.0,b,0.0
10,38,1.0,a,1.0
10,38,1.0,s,1.0
9,38,1.0,b,0.0
9,38,1.0,a,1.0
9,38,1.0,s,1.0
8,38,1.0,b,0.0
8,38,1.0,a,1.0
8,38,1.0,s,1.0
7,38,1.0,b,0.0
7,38,1.0,a,1.0
7,38,1.0,s,1.0
6,38,1.0,b,0.0
6,38,1.0,a,1.0
6,38,1.0,s,1.0
5,38,1.0,b,0.0
5,38,1.0,a,1.0
5,38,1.0,s,1.0
4,38,1.0,b,0.0
4,38,1.0,a,1.0
4,38,1.0,s,1.0
3,38,1.0,b,0.0
3,38,1.0,a,1.0
3,38,1.0,s,1.0
2,38,1.0,b,0.0
2,38,1.0,a,1.0
2,38,1.0,s,1.0
1,38,1.0,b,0.0
1,38,1.0,a,1.0
1,38,1.0,s,1.0
20,37,1.0,b,0.0
20,37,1.0,a,1.0
20,37,1.0,s,1.0
19,37,1.0,b,0.0
19,37,1.0,a,1.0
19,37,1.0,s,1.0
18,37,1.0,b,0.0
18,37,1.0,a,1.0
18,37,1.0,s,1.0
17,37,1.0,b,0.0
17,37,1.0,a,1.0
17,37,1.0,s,1.0
16,37,1.0,b,0.0
16,37,1.0,a,1.0
16,37,1.0,s,1.0
15,37,1.0,b,0.0
15,37,1.0,a,1.0
15,37,1.0,s,1.0
14,37,1.0,b,0.0
14,37,1.0,a,1.0
14,37,1.0,s,1.0
13,37,1.0,b,0.0
13,37,1.0,a,1.0
13,37,1.0,s,1.0
12,37,1.0,b,0.0
12,37,1.0,a,1.0
12,37,1.0,s,1.0
11,37,1.0,b,0.0
11,37,1.0,a,1.0
11,37,1.0,s,1.0
10,37,1.0,b,0.0
10,37,1.0,a,1.0
10,37,1.0,s,1.0
9,37,1.0,b,0.0
9,37,1.0,a,1.0
9,37,1.0,s,1.0
8,37,1.0,b,0.0
8,37,1.0,a,1.0
8,37,1.0,s,1.0
7,37,1.0,b,0.0
7,37,1.0,a,1.0
7,37,1.0,s,1.0
6,37,1.0,b,0.0
6,37,1.0,a,1.0
6,37,1.0,s,1.0
5,37,1.0,b,0.0
5,37,1.0,a,1.0
5,37,1.0,s,1.0
4,37,1.0,b,0.0
4,37,1.0,a,1.0
4,37,1.0,s,1.0
3,37,1.0,b,0.0
3,37,1.0,a,1.0
3,37,1.0,s,1.0
2,37,1.0,b,0.0
2,37,1.0,a,1.0
2,37,1.0,s,1.0
1,37,1.0,b,0.0
1,37,1.0,a,1.0
1,37,1.0,s,1.0
20,36,1.0,b,0.0
20,36,1.0,a,1.0
20,36,1.0,s,1.0
19,36,1.0,b,0.0
19,36,1.0,a,1.0
19,36,1.0,s,1.0
18,36,1.0,b,0.0
18,36,1.0,a,1.0
18,36,1.0,s,1.0
17,36,1.0,b,0.0
17,36,1.0,a,1.0
17,36,1.0,s,0.998046875
16,36,1.0,b,0.0
16,36,1.0,a,0.998046875
16,36,1.0,s,0.998046875
15,36,1.0,b,0.0
15,36,1.0,a,1.0
15,36,1.0,s,1.0
14,36,1.0,b,0.0
14,36,1.0,a,1.0
14,36,1.0,s,1.0
13,36,1.0,b,0.0
13,36,1.0,a,1.0
13,36,1.0,s,1.0
12,36,1.0,b,0.0
12,36,1.0,a,1.0
12,36,1.0,s,1.0
11,36,1.0,b,0.0
11,36,1.0,a,1.0
11,36,1.0,s,1.0
10,36,1.0,b,0.0
10,36,1.0,a,1.0
10,36,1.0,s,1.0
9,36,1.0,b,0.0
9,36,1.0,a,1.0
9,36,1.0,s,1.0
8,36,1.0,b,0.0
8,36,1.0,a,1.0
8,36,1.0,s,1.0
7,36,1.0,b,0.0
7,36,1.0,a,1.0
7,36,1.0,s,1.0
6,36,1.0,b,0.0
6,36,1.0,a,1.0
6,36,1.0,s,1.0
5,36,1.0,b,0.0
5,36,1.0,a,1.0
5,36,1.0,s,1.0
4,36,1.0,b,0.0
4,36,1.0,a,1.0
4,36,1.0,s,0.9990234375
3,36,1.0,b,0.0
3,36,1.0,a,0.9990234375
3,36,1.0,s,0.9990234375
2,36,1.0,b,0.0
2,36,1.0,a,1.0
2,36,1.0,s,1.0
1,36,1.0,b,0.0
1,36,1.0,a,1.0
1,36,1.0,s,1.0
20,35,1.0,b,0.0
20,35,1.0,a,1.0
20,35,1.0,s,1.0
19,35,1.0,b,0.0
19,35,1.0,a,1.0
19,35,1.0,s,1.0
18,35,1.0,b,0.0
18,35,1.0,a,1.0
18,35,1.0,s,1.0
17,35,1.0,b,0.0
17,35,1.0,a,1.0
17,35,1.0,s,1.0
16,35,1.0,b,0.0
16,35,1.0,a,1.0
16,35,1.0,s,1.0
15,35,1.0,b,0.0
15,35,1.0,a,1.0
15,35,1.0,s,1.0
14,35,1.0,b,0.0
14,35,1.0,a,1.0
14,35,1.0,s,1.0
13,35,1.0,b,0.0
13,35,1.0,a,1.0
13,35,1.0,s,1.0
12,35,1.0,b,0.0
12,35,1.0,a,1.0
12,35,1.0,s,1.0
11,35,1.0,b,0.0
11,35,1.0,a,1.0
11,35,1.0,s,1.0
10,35,1.0,b,0.0
10,35,1.0,a,1.0
10,35,1.0,s,1.0
9,35,1.0,b,0.0
9,35,1.0,a,1.0
9,35,1.0,s,1.0
8,35,1.0,b,0.0
8,35,1.0,a,1.0
8,35,1.0,s,1.0
7,35,1.0,b,0.0
7,35,1.0,a,1.0
7,35,1.0,s,1.0
6,35,1.0,b,0.0
6,35,1.0,a,1.0
6,35,1.0,s,1.0
5,35,1.0,b,0.0
5,35,1.0,a,1.0
5,35,1.0,s,1.0
4,35,1.0,b,0.0
4,35,1.0,a,1.0
4,35,1.0,s,1.0
3,35,1.0,b,0.0
3,35,1.0,a,1.0
3,35,1.0,s,1.0
2,35,1.0,b,0.0
2,35,1.0,a,1.0
2,35,1.0,s,1.0
1,35,1.0,b,0.0
1,35,1.0,a,1.0
1,35,1.0,s,1.0
20,34,1.0,b,0.0
20,34,1.0,a,1.0
20,34,1.0,s,0.9990234375
19,34,1.0,b,0.0
19,34,1.0,a,0.9990234375
19,34,1.0,s,0.9990234375
18,34,1.0,b,0.0
18,34,1.0,a,1.0
18,34,1.0,s,1.0
17,34,1.0,b,0.0
17,34,1.0,a,1.0
17,34,1.0,s,1.0
16,34,1.0,b,0.0
16,34,1.0,a,1.0
16,34,1.0,s,1.0
15,34,1.0,b,0.0
15,34,1.0,a,1.0
15,34,1.0,s,1.0
14,34,1.0,b,0.0
14,34,1.0,a,1.0
14,34,1.0,s,1.0
13,34,1.0,b,0.0
13,34,1.0,a,1.0
13,34,1.0,s,1.0
12,34,1.0,b,0.0
12,34,1.0,a,1.0
12,34,1.0,s,1.0
11,34,1.0,b,0.0
