generation,trial,p,propertyType,property
14,2,0.55,c,1.0
14,2,0.55,s,0.998046875
14,2,0.55,a,0.9990234375
14,2,0.55,b,0.001953125
15,2,0.55,e,0.9990118332962771
15,2,0.55,c,0.9976492063128432
15,2,0.55,s,0.998046875
15,2,0.55,a,0.9990234375
15,2,0.55,b,0.001953125
16,2,0.55,e,0.8557276612564539
16,2,0.55,c,0.9330906110140095
16,2,0.55,s,0.8408203125
16,2,0.55,a,0.841796875
16,2,0.55,b,0.0
17,2,0.55,e,1.0
17,2,0.55,c,1.0
17,2,0.55,s,0.841796875
17,2,0.55,a,1.0
17,2,0.55,b,0.001953125
18,2,0.55,e,1.0
18,2,0.55,c,1.0
18,2,0.55,s,1.0
18,2,0.55,a,1.0
18,2,0.55,b,0.001953125
19,2,0.55,e,0.9950591664813854
19,2,0.55,c,0.9933985427677283
19,2,0.55,s,0.9951171875
19,2,0.55,a,0.9951171875
19,2,0.55,b,0.001953125
20,2,0.55,e,1.0
20,2,0.55,c,1.0
20,2,0.55,s,0.9951171875
20,2,0.55,a,1.0
20,2,0.55,b,0.001953125
1,3,0.55,e,-0.010894537908545169
1,3,0.55,c,-0.037463976945244955
1,3,0.55,s,1.0
1,3,0.55,a,0.576171875
1,3,0.55,b,0.431640625
2,3,0.55,e,0.6650114874379308
2,3,0.55,c,0.8156686618643694
2,3,0.55,s,0.2705078125
2,3,0.55,a,0.4765625
2,3,0.55,b,0.0029296875
3,3,0.55,e,0.9446626645915166
3,3,0.55,c,0.9459114650861835
3,3,0.55,s,0.5947265625
3,3,0.55,a,0.4765625
3,3,0.55,b,0.00390625
4,3,0.55,e,0.9960473331851083
4,3,0.55,c,0.9916692682622966
4,3,0.55,s,0.9423828125
4,3,0.55,a,0.4970703125
4,3,0.55,b,0.00390625
5,3,0.55,e,0.9990118332962771
5,3,0.55,c,1.0
5,3,0.55,s,0.9951171875
5,3,0.55,a,0.5
5,3,0.55,b,0.00390625
6,3,0.55,e,1.0
6,3,0.55,c,1.0
6,3,0.55,s,0.9990234375
6,3,0.55,a,0.5
6,3,0.55,b,0.00390625
7,3,0.55,e,0.9584969984436374
7,3,0.55,c,0.9848863044150357
