generation,trial,p,propertyType,property
8,27,1.0,a,1.0
8,27,1.0,s,1.0
7,27,1.0,b,0.0
7,27,1.0,a,1.0
7,27,1.0,s,1.0
6,27,1.0,b,0.0
6,27,1.0,a,1.0
6,27,1.0,s,1.0
5,27,1.0,b,0.0
5,27,1.0,a,1.0
5,27,1.0,s,1.0
4,27,1.0,b,0.0
4,27,1.0,a,1.0
4,27,1.0,s,1.0
3,27,1.0,b,0.0
3,27,1.0,a,1.0
3,27,1.0,s,1.0
2,27,1.0,b,0.0
2,27,1.0,a,1.0
2,27,1.0,s,1.0
1,27,1.0,b,0.0
1,27,1.0,a,1.0
1,27,1.0,s,1.0
20,26,1.0,b,0.0
20,26,1.0,a,1.0
20,26,1.0,s,1.0
19,26,1.0,b,0.0
19,26,1.0,a,1.0
19,26,1.0,s,1.0
18,26,1.0,b,0.0
18,26,1.0,a,1.0
18,26,1.0,s,1.0
17,26,1.0,b,0.0
17,26,1.0,a,1.0
17,26,1.0,s,0.9921875
16,26,1.0,b,0.0
16,26,1.0,a,0.9921875
16,26,1.0,s,0.9921875
15,26,1.0,b,0.0
15,26,1.0,a,1.0
15,26,1.0,s,1.0
14,26,1.0,b,0.0
14,26,1.0,a,1.0
14,26,1.0,s,1.0
13,26,1.0,b,0.0
13,26,1.0,a,1.0
13,26,1.0,s,1.0
12,26,1.0,b,0.0
12,26,1.0,a,1.0
12,26,1.0,s,1.0
11,26,1.0,b,0.0
11,26,1.0,a,1.0
11,26,1.0,s,1.0
10,26,1.0,b,0.0
10,26,1.0,a,1.0
10,26,1.0,s,1.0
9,26,1.0,b,0.0
9,26,1.0,a,1.0
9,26,1.0,s,1.0
8,26,1.0,b,0.0
8,26,1.0,a,1.0
8,26,1.0,s,1.0
7,26,1.0,b,0.0
7,26,1.0,a,1.0
7,26,1.0,s,1.0
6,26,1.0,b,0.0
6,26,1.0,a,1.0
6,26,1.0,s,1.0
5,26,1.0,b,0.0
5,26,1.0,a,1.0
5,26,1.0,s,1.0
4,26,1.0,b,0.0
4,26,1.0,a,1.0
4,26,1.0,s,1.0
3,26,1.0,b,0.0
3,26,1.0,a,1.0
3,26,1.0,s,1.0
2,26,1.0,b,0.0
2,26,1.0,a,1.0
2,26,1.0,s,1.0
1,26,1.0,b,0.0
1,26,1.0,a,1.0
1,26,1.0,s,1.0
20,25,1.0,b,0.00390625
20,25,1.0,a,1.0
20,25,1.0,s,0.998046875
19,25,1.0,b,0.00390625
19,25,1.0,a,0.998046875
19,25,1.0,s,0.998046875
18,25,1.0,b,0.00390625
18,25,1.0,a,1.0
18,25,1.0,s,1.0
17,25,1.0,b,0.00390625
17,25,1.0,a,1.0
17,25,1.0,s,1.0
16,25,1.0,b,0.00390625
16,25,1.0,a,1.0
16,25,1.0,s,1.0
15,25,1.0,b,0.00390625
15,25,1.0,a,1.0
15,25,1.0,s,1.0
14,25,1.0,b,0.00390625
14,25,1.0,a,1.0
14,25,1.0,s,1.0
13,25,1.0,b,0.00390625
13,25,1.0,a,1.0
13,25,1.0,s,1.0
12,25,1.0,b,0.00390625
12,25,1.0,a,1.0
12,25,1.0,s,1.0
11,25,1.0,b,0.00390625
11,25,1.0,a,1.0
11,25,1.0,s,1.0
10,25,1.0,b,0.00390625
10,25,1.0,a,1.0
10,25,1.0,s,0.998046875
9,25,1.0,b,0.00390625
9,25,1.0,a,0.998046875
9,25,1.0,s,0.998046875
8,25,1.0,b,0.00390625
8,25,1.0,a,1.0
8,25,1.0,s,1.0
7,25,1.0,b,0.00390625
7,25,1.0,a,1.0
7,25,1.0,s,1.0
6,25,1.0,b,0.00390625
6,25,1.0,a,1.0
6,25,1.0,s,1.0
5,25,1.0,b,0.00390625
5,25,1.0,a,1.0
5,25,1.0,s,1.0
4,25,1.0,b,0.00390625
4,25,1.0,a,1.0
4,25,1.0,s,1.0
3,25,1.0,b,0.00390625
3,25,1.0,a,1.0
3,25,1.0,s,1.0
2,25,1.0,b,0.00390625
2,25,1.0,a,1.0
2,25,1.0,s,1.0
1,25,1.0,b,0.00390625
1,25,1.0,a,1.0
1,25,1.0,s,1.0
20,24,1.0,b,0.0
20,24,1.0,a,1.0
20,24,1.0,s,1.0
19,24,1.0,b,0.0
19,24,1.0,a,1.0
19,24,1.0,s,1.0
18,24,1.0,b,0.0
18,24,1.0,a,1.0
18,24,1.0,s,1.0
17,24,1.0,b,0.0
17,24,1.0,a,1.0
17,24,1.0,s,1.0
16,24,1.0,b,0.0
16,24,1.0,a,1.0
16,24,1.0,s,1.0
15,24,1.0,b,0.0
15,24,1.0,a,1.0
15,24,1.0,s,0.998046875
14,24,1.0,b,0.0
14,24,1.0,a,0.998046875
14,24,1.0,s,0.998046875
13,24,1.0,b,0.0
13,24,1.0,a,1.0
13,24,1.0,s,1.0
12,24,1.0,b,0.0
12,24,1.0,a,1.0
12,24,1.0,s,1.0
11,24,1.0,b,0.0
11,24,1.0,a,1.0
11,24,1.0,s,1.0
10,24,1.0,b,0.0
10,24,1.0,a,1.0
10,24,1.0,s,0.99609375
9,24,1.0,b,0.0
9,24,1.0,a,0.99609375
9,24,1.0,s,0.99609375
8,24,1.0,b,0.0
8,24,1.0,a,1.0
8,24,1.0,s,1.0
7,24,1.0,b,0.0
7,24,1.0,a,1.0
7,24,1.0,s,1.0
6,24,1.0,b,0.0
6,24,1.0,a,1.0
6,24,1.0,s,1.0
5,24,1.0,b,0.0
5,24,1.0,a,1.0
5,24,1.0,s,1.0
4,24,1.0,b,0.0
4,24,1.0,a,1.0
4,24,1.0,s,1.0
3,24,1.0,b,0.0
3,24,1.0,a,1.0
3,24,1.0,s,1.0
2,24,1.0,b,0.0
2,24,1.0,a,1.0
2,24,1.0,s,1.0
1,24,1.0,b,0.0
1,24,1.0,a,1.0
1,24,1.0,s,1.0
20,23,1.0,b,0.0
20,23,1.0,a,1.0
20,23,1.0,s,1.0
19,23,1.0,b,0.0
19,23,1.0,a,1.0
19,23,1.0,s,1.0
18,23,1.0,b,0.0
18,23,1.0,a,1.0
18,23,1.0,s,1.0
17,23,1.0,b,0.0
17,23,1.0,a,1.0
17,23,1.0,s,1.0
16,23,1.0,b,0.0
16,23,1.0,a,1.0
16,23,1.0,s,1.0
15,23,1.0,b,0.0
15,23,1.0,a,1.0
15,23,1.0,s,1.0
14,23,1.0,b,0.0
14,23,1.0,a,1.0
14,23,1.0,s,1.0
13,23,1.0,b,0.0
13,23,1.0,a,1.0
13,23,1.0,s,1.0
12,23,1.0,b,0.0
12,23,1.0,a,1.0
12,23,1.0,s,1.0
11,23,1.0,b,0.0
11,23,1.0,a,1.0
11,23,1.0,s,1.0
10,23,1.0,b,0.0
10,23,1.0,a,1.0
10,23,1.0,s,1.0
9,23,1.0,b,0.0
9,23,1.0,a,1.0
9,23,1.0,s,1.0
8,23,1.0,b,0.0
8,23,1.0,a,1.0
8,23,1.0,s,1.0
7,23,1.0,b,0.0
7,23,1.0,a,1.0
7,23,1.0,s,1.0
6,23,1.0,b,0.0
6,23,1.0,a,1.0
6,23,1.0,s,1.0
5,23,1.0,b,0.0
5,23,1.0,a,1.0
5,23,1.0,s,1.0
4,23,1.0,b,0.0
4,23,1.0,a,1.0
4,23,1.0,s,1.0
3,23,1.0,b,0.0
3,23,1.0,a,1.0
3,23,1.0,s,1.0
2,23,1.0,b,0.0
2,23,1.0,a,1.0
2,23,1.0,s,1.0
1,23,1.0,b,0.0
1,23,1.0,a,1.0
1,23,1.0,s,1.0
20,22,1.0,b,0.0
20,22,1.0,a,0.94921875
20,22,1.0,s,0.859375
19,22,1.0,b,0.0
19,22,1.0,a,0.84375
19,22,1.0,s,0.84375
18,22,1.0,b,0.0
18,22,1.0,a,1.0
18,22,1.0,s,1.0
17,22,1.0,b,0.0
17,22,1.0,a,1.0
17,22,1.0,s,1.0
16,22,1.0,b,0.0
16,22,1.0,a,1.0
16,22,1.0,s,1.0
15,22,1.0,b,0.0
15,22,1.0,a,1.0
15,22,1.0,s,1.0
14,22,1.0,b,0.0
14,22,1.0,a,1.0
14,22,1.0,s,1.0
13,22,1.0,b,0.0
13,22,1.0,a,1.0
13,22,1.0,s,0.998046875
12,22,1.0,b,0.0
12,22,1.0,a,0.998046875
12,22,1.0,s,0.998046875
11,22,1.0,b,0.0
11,22,1.0,a,1.0
11,22,1.0,s,1.0
10,22,1.0,b,0.0
10,22,1.0,a,1.0
10,22,1.0,s,1.0
9,22,1.0,b,0.0
9,22,1.0,a,1.0
9,22,1.0,s,1.0
8,22,1.0,b,0.0
8,22,1.0,a,1.0
8,22,1.0,s,1.0
7,22,1.0,b,0.0
7,22,1.0,a,1.0
7,22,1.0,s,1.0
6,22,1.0,b,0.0
6,22,1.0,a,1.0
6,22,1.0,s,1.0
5,22,1.0,b,0.0
5,22,1.0,a,1.0
5,22,1.0,s,1.0
4,22,1.0,b,0.0
4,22,1.0,a,1.0
4,22,1.0,s,1.0
3,22,1.0,b,0.0
3,22,1.0,a,1.0
3,22,1.0,s,1.0
2,22,1.0,b,0.0
2,22,1.0,a,1.0
2,22,1.0,s,1.0
1,22,1.0,b,0.0
1,22,1.0,a,1.0
1,22,1.0,s,1.0
20,21,1.0,b,0.0
20,21,1.0,a,1.0
20,21,1.0,s,1.0
19,21,1.0,b,0.0
19,21,1.0,a,1.0
19,21,1.0,s,1.0
18,21,1.0,b,0.0
18,21,1.0,a,1.0
18,21,1.0,s,0.9921875
17,21,1.0,b,0.0
17,21,1.0,a,0.9921875
17,21,1.0,s,0.9921875
16,21,1.0,b,0.0
16,21,1.0,a,1.0
16,21,1.0,s,1.0
15,21,1.0,b,0.0
15,21,1.0,a,1.0
15,21,1.0,s,1.0
14,21,1.0,b,0.0
14,21,1.0,a,1.0
14,21,1.0,s,1.0
13,21,1.0,b,0.0
13,21,1.0,a,1.0
13,21,1.0,s,1.0
12,21,1.0,b,0.0
12,21,1.0,a,1.0
12,21,1.0,s,1.0
11,21,1.0,b,0.0
11,21,1.0,a,1.0
11,21,1.0,s,1.0
10,21,1.0,b,0.0
10,21,1.0,a,1.0
10,21,1.0,s,1.0
9,21,1.0,b,0.0
9,21,1.0,a,1.0
9,21,1.0,s,1.0
8,21,1.0,b,0.0
8,21,1.0,a,1.0
8,21,1.0,s,1.0
7,21,1.0,b,0.0
7,21,1.0,a,1.0
7,21,1.0,s,1.0
6,21,1.0,b,0.0
6,21,1.0,a,1.0
6,21,1.0,s,1.0
5,21,1.0,b,0.0
5,21,1.0,a,1.0
5,21,1.0,s,1.0
4,21,1.0,b,0.0
4,21,1.0,a,1.0
4,21,1.0,s,1.0
3,21,1.0,b,0.0
3,21,1.0,a,1.0
3,21,1.0,s,1.0
2,21,1.0,b,0.0
2,21,1.0,a,1.0
2,21,1.0,s,1.0
1,21,1.0,b,0.0
1,21,1.0,a,1.0
1,21,1.0,s,1.0
20,20,1.0,b,0.0
20,20,1.0,a,1.0
20,20,1.0,s,1.0
19,20,1.0,b,0.0
19,20,1.0,a,1.0
19,20,1.0,s,1.0
18,20,1.0,b,0.0
18,20,1.0,a,1.0
18,20,1.0,s,1.0
17,20,1.0,b,0.0
17,20,1.0,a,1.0
17,20,1.0,s,1.0
16,20,1.0,b,0.0
16,20,1.0,a,1.0
16,20,1.0,s,1.0
15,20,1.0,b,0.0
15,20,1.0,a,1.0
15,20,1.0,s,1.0
14,20,1.0,b,0.0
14,20,1.0,a,1.0
14,20,1.0,s,1.0
13,20,1.0,b,0.0
13,20,1.0,a,1.0
13,20,1.0,s,1.0
12,20,1.0,b,0.0
12,20,1.0,a,1.0
12,20,1.0,s,1.0
11,20,1.0,b,0.0
11,20,1.0,a,1.0
11,20,1.0,s,0.998046875
10,20,1.0,b,0.0
10,20,1.0,a,0.998046875
10,20,1.0,s,0.998046875
9,20,1.0,b,0.0
9,20,1.0,a,1.0
9,20,1.0,s,1.0
8,20,1.0,b,0.0
8,20,1.0,a,1.0
8,20,1.0,s,0.978515625
7,20,1.0,b,0.0
7,20,1.0,a,0.978515625
7,20,1.0,s,0.521484375
6,20,1.0,b,0.0
6,20,1.0,a,0.51171875
6,20,1.0,s,0.51171875
5,20,1.0,b,0.0
5,20,1.0,a,1.0
5,20,1.0,s,1.0
4,20,1.0,b,0.0
4,20,1.0,a,1.0
4,20,1.0,s,1.0
3,20,1.0,b,0.0
3,20,1.0,a,1.0
3,20,1.0,s,1.0
2,20,1.0,b,0.0
2,20,1.0,a,1.0
2,20,1.0,s,1.0
1,20,1.0,b,0.0
1,20,1.0,a,1.0
1,20,1.0,s,1.0
20,19,1.0,b,0.0
20,19,1.0,a,0.998046875
20,19,1.0,s,0.84375
19,19,1.0,b,0.0
19,19,1.0,a,0.84375
19,19,1.0,s,0.84375
18,19,1.0,b,0.0
18,19,1.0,a,1.0
18,19,1.0,s,1.0
17,19,1.0,b,0.0
17,19,1.0,a,1.0
17,19,1.0,s,1.0
16,19,1.0,b,0.0
16,19,1.0,a,1.0
16,19,1.0,s,1.0
15,19,1.0,b,0.0
15,19,1.0,a,1.0
15,19,1.0,s,1.0
14,19,1.0,b,0.0
14,19,1.0,a,1.0
14,19,1.0,s,1.0
13,19,1.0,b,0.0
13,19,1.0,a,1.0
13,19,1.0,s,1.0
12,19,1.0,b,0.0
12,19,1.0,a,1.0
12,19,1.0,s,1.0
11,19,1.0,b,0.0
11,19,1.0,a,1.0
11,19,1.0,s,1.0
10,19,1.0,b,0.0
10,19,1.0,a,1.0
10,19,1.0,s,1.0
9,19,1.0,b,0.0
9,19,1.0,a,1.0
9,19,1.0,s,1.0
8,19,1.0,b,0.0
8,19,1.0,a,1.0
8,19,1.0,s,1.0
7,19,1.0,b,0.0
7,19,1.0,a,1.0
7,19,1.0,s,1.0
6,19,1.0,b,0.0
6,19,1.0,a,1.0
6,19,1.0,s,1.0
5,19,1.0,b,0.0
5,19,1.0,a,1.0
5,19,1.0,s,1.0
4,19,1.0,b,0.0
4,19,1.0,a,1.0
4,19,1.0,s,1.0
3,19,1.0,b,0.0
3,19,1.0,a,1.0
3,19,1.0,s,1.0
2,19,1.0,b,0.0
2,19,1.0,a,1.0
2,19,1.0,s,1.0
1,19,1.0,b,0.0
1,19,1.0,a,1.0
1,19,1.0,s,1.0
20,18,1.0,b,0.0
20,18,1.0,a,1.0
20,18,1.0,s,1.0
19,18,1.0,b,0.0
19,18,1.0,a,1.0
19,18,1.0,s,1.0
18,18,1.0,b,0.0
18,18,1.0,a,1.0
18,18,1.0,s,0.986328125
17,18,1.0,b,0.0
17,18,1.0,a,0.986328125
17,18,1.0,s,0.986328125
16,18,1.0,b,0.0
16,18,1.0,a,1.0
16,18,1.0,s,1.0
15,18,1.0,b,0.0
15,18,1.0,a,1.0
15,18,1.0,s,1.0
14,18,1.0,b,0.0
14,18,1.0,a,1.0
14,18,1.0,s,1.0
13,18,1.0,b,0.0
13,18,1.0,a,1.0
13,18,1.0,s,1.0
12,18,1.0,b,0.0
12,18,1.0,a,1.0
12,18,1.0,s,1.0
11,18,1.0,b,0.0
11,18,1.0,a,1.0
11,18,1.0,s,1.0
10,18,1.0,b,0.0
10,18,1.0,a,1.0
10,18,1.0,s,1.0
9,18,1.0,b,0.0
9,18,1.0,a,1.0
9,18,1.0,s,1.0
8,18,1.0,b,0.0
8,18,1.0,a,1.0
8,18,1.0,s,1.0
7,18,1.0,b,0.0
7,18,1.0,a,1.0
7,18,1.0,s,0.998046875
6,18,1.0,b,0.0
6,18,1.0,a,0.998046875
6,18,1.0,s,0.998046875
5,18,1.0,b,0.0
5,18,1.0,a,1.0
5,18,1.0,s,1.0
4,18,1.0,b,0.0
4,18,1.0,a,1.0
4,18,1.0,s,1.0
3,18,1.0,b,0.0
3,18,1.0,a,1.0
3,18,1.0,s,1.0
2,18,1.0,b,0.0
2,18,1.0,a,1.0
2,18,1.0,s,1.0
1,18,1.0,b,0.0
1,18,1.0,a,1.0
1,18,1.0,s,1.0
20,17,1.0,b,0.0
20,17,1.0,a,1.0
20,17,1.0,s,1.0
19,17,1.0,b,0.0
19,17,1.0,a,1.0
19,17,1.0,s,1.0
18,17,1.0,b,0.0
18,17,1.0,a,1.0
18,17,1.0,s,1.0
17,17,1.0,b,0.0
17,17,1.0,a,1.0
17,17,1.0,s,1.0
16,17,1.0,b,0.0
16,17,1.0,a,1.0
16,17,1.0,s,1.0
15,17,1.0,b,0.0
15,17,1.0,a,1.0
15,17,1.0,s,1.0
14,17,1.0,b,0.0
14,17,1.0,a,1.0
14,17,1.0,s,1.0
13,17,1.0,b,0.0
13,17,1.0,a,1.0
13,17,1.0,s,1.0
12,17,1.0,b,0.0
12,17,1.0,a,1.0
12,17,1.0,s,1.0
11,17,1.0,b,0.0
11,17,1.0,a,1.0
11,17,1.0,s,1.0
10,17,1.0,b,0.0
10,17,1.0,a,1.0
10,17,1.0,s,0.998046875
9,17,1.0,b,0.0
9,17,1.0,a,0.998046875
9,17,1.0,s,1.0
8,17,1.0,b,0.0
8,17,1.0,a,0.998046875
8,17,1.0,s,0.998046875
7,17,1.0,b,0.0
7,17,1.0,a,1.0
7,17,1.0,s,1.0
6,17,1.0,b,0.0
6,17,1.0,a,1.0
6,17,1.0,s,1.0
5,17,1.0,b,0.0
5,17,1.0,a,1.0
5,17,1.0,s,1.0
4,17,1.0,b,0.0
4,17,1.0,a,1.0
4,17,1.0,s,1.0
3,17,1.0,b,0.0
3,17,1.0,a,1.0
3,17,1.0,s,1.0
2,17,1.0,b,0.0
2,17,1.0,a,1.0
2,17,1.0,s,1.0
1,17,1.0,b,0.0
1,17,1.0,a,1.0
1,17,1.0,s,1.0
20,16,1.0,b,0.0
20,16,1.0,a,1.0
20,16,1.0,s,1.0
19,16,1.0,b,0.0
19,16,1.0,a,1.0
19,16,1.0,s,1.0
18,16,1.0,b,0.0
18,16,1.0,a,1.0
18,16,1.0,s,1.0
17,16,1.0,b,0.0
17,16,1.0,a,1.0
17,16,1.0,s,1.0
16,16,1.0,b,0.0
16,16,1.0,a,1.0
16,16,1.0,s,1.0
15,16,1.0,b,0.0
15,16,1.0,a,1.0
15,16,1.0,s,1.0
14,16,1.0,b,0.0
14,16,1.0,a,1.0
14,16,1.0,s,1.0
13,16,1.0,b,0.0
13,16,1.0,a,1.0
13,16,1.0,s,1.0
12,16,1.0,b,0.0
12,16,1.0,a,1.0
12,16,1.0,s,1.0
11,16,1.0,b,0.0
11,16,1.0,a,1.0
11,16,1.0,s,1.0
10,16,1.0,b,0.0
10,16,1.0,a,1.0
10,16,1.0,s,1.0
9,16,1.0,b,0.0
9,16,1.0,a,1.0
9,16,1.0,s,0.986328125
8,16,1.0,b,0.0
8,16,1.0,a,0.986328125
8,16,1.0,s,0.986328125
7,16,1.0,b,0.0
7,16,1.0,a,1.0
7,16,1.0,s,1.0
6,16,1.0,b,0.0
6,16,1.0,a,1.0
6,16,1.0,s,1.0
5,16,1.0,b,0.0
5,16,1.0,a,1.0
5,16,1.0,s,1.0
4,16,1.0,b,0.0
4,16,1.0,a,1.0
4,16,1.0,s,1.0
3,16,1.0,b,0.0
3,16,1.0,a,1.0
3,16,1.0,s,0.98828125
2,16,1.0,b,0.0
2,16,1.0,a,0.98828125
2,16,1.0,s,0.98828125
1,16,1.0,b,0.0
1,16,1.0,a,1.0
1,16,1.0,s,1.0
20,15,1.0,b,0.0
20,15,1.0,a,1.0
20,15,1.0,s,1.0
19,15,1.0,b,0.0
19,15,1.0,a,1.0
19,15,1.0,s,1.0
18,15,1.0,b,0.0
18,15,1.0,a,1.0
18,15,1.0,s,1.0
17,15,1.0,b,0.0
17,15,1.0,a,1.0
17,15,1.0,s,1.0
16,15,1.0,b,0.0
16,15,1.0,a,1.0
16,15,1.0,s,1.0
15,15,1.0,b,0.0
15,15,1.0,a,1.0
15,15,1.0,s,1.0
14,15,1.0,b,0.0
14,15,1.0,a,1.0
14,15,1.0,s,1.0
13,15,1.0,b,0.0
13,15,1.0,a,1.0
13,15,1.0,s,1.0
12,15,1.0,b,0.0
12,15,1.0,a,1.0
12,15,1.0,s,0.984375
11,15,1.0,b,0.0
11,15,1.0,a,0.984375
11,15,1.0,s,0.984375
10,15,1.0,b,0.0
10,15,1.0,a,1.0
10,15,1.0,s,1.0
9,15,1.0,b,0.0
9,15,1.0,a,1.0
9,15,1.0,s,1.0
8,15,1.0,b,0.0
8,15,1.0,a,1.0
8,15,1.0,s,1.0
7,15,1.0,b,0.0
7,15,1.0,a,1.0
7,15,1.0,s,0.998046875
6,15,1.0,b,0.0
6,15,1.0,a,0.998046875
6,15,1.0,s,0.998046875
5,15,1.0,b,0.0
5,15,1.0,a,1.0
5,15,1.0,s,1.0
4,15,1.0,b,0.0
4,15,1.0,a,1.0
4,15,1.0,s,1.0
3,15,1.0,b,0.0
3,15,1.0,a,1.0
3,15,1.0,s,1.0
2,15,1.0,b,0.0
2,15,1.0,a,1.0
2,15,1.0,s,1.0
1,15,1.0,b,0.0
1,15,1.0,a,1.0
1,15,1.0,s,1.0
20,14,1.0,b,0.0
20,14,1.0,a,1.0
20,14,1.0,s,1.0
19,14,1.0,b,0.0
19,14,1.0,a,1.0
19,14,1.0,s,1.0
18,14,1.0,b,0.0
18,14,1.0,a,1.0
18,14,1.0,s,1.0
17,14,1.0,b,0.0
17,14,1.0,a,1.0
17,14,1.0,s,1.0
16,14,1.0,b,0.0
16,14,1.0,a,1.0
16,14,1.0,s,1.0
15,14,1.0,b,0.0
15,14,1.0,a,1.0
15,14,1.0,s,1.0
14,14,1.0,b,0.0
14,14,1.0,a,1.0
14,14,1.0,s,1.0
13,14,1.0,b,0.0
13,14,1.0,a,1.0
13,14,1.0,s,1.0
12,14,1.0,b,0.0
12,14,1.0,a,1.0
12,14,1.0,s,0.998046875
11,14,1.0,b,0.0
11,14,1.0,a,0.998046875
11,14,1.0,s,0.99609375
10,14,1.0,b,0.0
10,14,1.0,a,0.998046875
10,14,1.0,s,0.998046875
9,14,1.0,b,0.0
9,14,1.0,a,1.0
9,14,1.0,s,1.0
8,14,1.0,b,0.0
8,14,1.0,a,1.0
8,14,1.0,s,1.0
7,14,1.0,b,0.0
7,14,1.0,a,1.0
7,14,1.0,s,1.0
6,14,1.0,b,0.0
6,14,1.0,a,1.0
6,14,1.0,s,1.0
5,14,1.0,b,0.0
5,14,1.0,a,1.0
5,14,1.0,s,1.0
4,14,1.0,b,0.0
4,14,1.0,a,1.0
4,14,1.0,s,1.0
3,14,1.0,b,0.0
3,14,1.0,a,1.0
3,14,1.0,s,1.0
2,14,1.0,b,0.0
2,14,1.0,a,1.0
2,14,1.0,s,1.0
1,14,1.0,b,0.0
1,14,1.0,a,1.0
1,14,1.0,s,1.0
20,13,1.0,b,0.0
20,13,1.0,a,1.0
20,13,1.0,s,1.0
19,13,1.0,b,0.0
19,13,1.0,a,1.0
19,13,1.0,s,1.0
18,13,1.0,b,0.0
18,13,1.0,a,1.0
18,13,1.0,s,1.0
17,13,1.0,b,0.0
17,13,1.0,a,1.0
17,13,1.0,s,1.0
16,13,1.0,b,0.0
16,13,1.0,a,1.0
16,13,1.0,s,1.0
15,13,1.0,b,0.0
15,13,1.0,a,1.0
15,13,1.0,s,1.0
14,13,1.0,b,0.0
14,13,1.0,a,1.0
14,13,1.0,s,1.0
13,13,1.0,b,0.0
13,13,1.0,a,1.0
13,13,1.0,s,1.0
12,13,1.0,b,0.0
12,13,1.0,a,1.0
12,13,1.0,s,1.0
11,13,1.0,b,0.0
11,13,1.0,a,1.0
11,13,1.0,s,1.0
10,13,1.0,b,0.0
10,13,1.0,a,1.0
10,13,1.0,s,1.0
9,13,1.0,b,0.0
9,13,1.0,a,1.0
9,13,1.0,s,1.0
8,13,1.0,b,0.0
8,13,1.0,a,1.0
8,13,1.0,s,1.0
7,13,1.0,b,0.0
7,13,1.0,a,1.0
7,13,1.0,s,1.0
6,13,1.0,b,0.0
6,13,1.0,a,1.0
6,13,1.0,s,1.0
5,13,1.0,b,0.0
5,13,1.0,a,1.0
5,13,1.0,s,1.0
4,13,1.0,b,0.0
4,13,1.0,a,1.0
4,13,1.0,s,1.0
3,13,1.0,b,0.0
3,13,1.0,a,1.0
3,13,1.0,s,1.0
2,13,1.0,b,0.0
2,13,1.0,a,1.0
2,13,1.0,s,1.0
1,13,1.0,b,0.0
1,13,1.0,a,1.0
1,13,1.0,s,1.0
20,12,1.0,b,0.0
20,12,1.0,a,1.0
20,12,1.0,s,1.0
19,12,1.0,b,0.0
19,12,1.0,a,1.0
19,12,1.0,s,1.0
18,12,1.0,b,0.0
18,12,1.0,a,1.0
18,12,1.0,s,1.0
17,12,1.0,b,0.0
17,12,1.0,a,1.0
17,12,1.0,s,1.0
16,12,1.0,b,0.0
16,12,1.0,a,1.0
16,12,1.0,s,1.0
15,12,1.0,b,0.0
15,12,1.0,a,1.0
15,12,1.0,s,0.99609375
14,12,1.0,b,0.0
14,12,1.0,a,0.99609375
14,12,1.0,s,0.99609375
13,12,1.0,b,0.0
13,12,1.0,a,1.0
13,12,1.0,s,1.0
12,12,1.0,b,0.0
12,12,1.0,a,1.0
12,12,1.0,s,1.0
11,12,1.0,b,0.0
11,12,1.0,a,1.0
11,12,1.0,s,1.0
10,12,1.0,b,0.0
10,12,1.0,a,1.0
10,12,1.0,s,1.0
9,12,1.0,b,0.0
9,12,1.0,a,1.0
9,12,1.0,s,1.0
8,12,1.0,b,0.0
8,12,1.0,a,1.0
8,12,1.0,s,1.0
7,12,1.0,b,0.0
7,12,1.0,a,1.0
7,12,1.0,s,1.0
6,12,1.0,b,0.0
6,12,1.0,a,1.0
6,12,1.0,s,1.0
5,12,1.0,b,0.0
5,12,1.0,a,1.0
5,12,1.0,s,1.0
4,12,1.0,b,0.0
4,12,1.0,a,1.0
4,12,1.0,s,1.0
3,12,1.0,b,0.0
3,12,1.0,a,1.0
3,12,1.0,s,1.0
2,12,1.0,b,0.0
2,12,1.0,a,1.0
2,12,1.0,s,1.0
1,12,1.0,b,0.0
1,12,1.0,a,1.0
1,12,1.0,s,1.0
20,11,1.0,b,0.0
20,11,1.0,a,1.0
20,11,1.0,s,1.0
19,11,1.0,b,0.0
19,11,1.0,a,1.0
19,11,1.0,s,0.99609375
18,11,1.0,b,0.0
18,11,1.0,a,0.99609375
18,11,1.0,s,0.99609375
17,11,1.0,b,0.0
17,11,1.0,a,1.0
17,11,1.0,s,1.0
16,11,1.0,b,0.0
16,11,1.0,a,1.0
16,11,1.0,s,1.0
15,11,1.0,b,0.0
15,11,1.0,a,1.0
15,11,1.0,s,1.0
14,11,1.0,b,0.0
14,11,1.0,a,1.0
14,11,1.0,s,1.0
13,11,1.0,b,0.0
13,11,1.0,a,1.0
13,11,1.0,s,1.0
12,11,1.0,b,0.0
12,11,1.0,a,1.0
12,11,1.0,s,0.998046875
11,11,1.0,b,0.0
11,11,1.0,a,0.998046875
11,11,1.0,s,0.998046875
10,11,1.0,b,0.0
10,11,1.0,a,1.0
10,11,1.0,s,1.0
9,11,1.0,b,0.0
9,11,1.0,a,1.0
9,11,1.0,s,1.0
8,11,1.0,b,0.0
8,11,1.0,a,1.0
8,11,1.0,s,1.0
7,11,1.0,b,0.0
7,11,1.0,a,1.0
7,11,1.0,s,1.0
6,11,1.0,b,0.0
6,11,1.0,a,1.0
6,11,1.0,s,1.0
5,11,1.0,b,0.0
5,11,1.0,a,1.0
5,11,1.0,s,1.0
4,11,1.0,b,0.0
4,11,1.0,a,1.0
4,11,1.0,s,1.0
3,11,1.0,b,0.0
3,11,1.0,a,1.0
3,11,1.0,s,1.0
2,11,1.0,b,0.0
2,11,1.0,a,1.0
2,11,1.0,s,1.0
1,11,1.0,b,0.0
1,11,1.0,a,1.0
1,11,1.0,s,1.0
20,10,1.0,b,0.0
20,10,1.0,a,1.0
20,10,1.0,s,0.99609375
